station_id,station_name,geton_usage,getoff_usage,total_usage,tour_station
1456,한일베라체,25,6,31,1
197,신사동,3,28,31,1
2003,예래동주민센터,20,10,30,1
4024,승천로,28,2,30,1
2984,도련초등학교,28,2,30,1
1913,동홍동청소년문화의집,28,2,30,1
3419,신산로,14,16,30,1
2620,성산고입구삼거리,4,26,30,1
4127,용수리마을회관,8,22,30,1
1363,도깨비공원,2,28,30,1
2371,하천리마을입구,15,15,30,1
1243,911의원,21,9,30,1
967,한림오일시장,17,13,30,1
404,충혼묘지,16,14,30,1
258,신천동,8,22,30,1
1484,제주삼양동유적,1,29,30,1
2571,하천리취락구조,11,19,30,1
2526,씨사이드홈,12,18,30,1
1543,근로복지공단,22,7,29,1
2574,신천리,19,10,29,1
2442,동일1리,21,8,29,1
2527,진은동,3,26,29,1
1000,용흥리,26,3,29,1
1945,서년듸,21,8,29,1
1926,평안전문요양원,25,4,29,1
2781,달산봉입구,8,21,29,1
555,월평마을,18,11,29,1
1381,삼담우체국,2,27,29,1
2628,영실입구,7,22,29,1
3496,용운사,15,14,29,1
3616,예래오마트,3,26,29,1
512,평화로광령1리입구,14,15,29,1
667,민오름,19,10,29,1
3111,저지리중동,12,17,29,1
3123,하도리서문동,15,14,29,1
3362,사대부고,25,4,29,1
712,항몽유적지,19,10,29,1
1168,렛츠런파크,12,17,29,1
1656,도순동,16,13,29,1
862,하도리서문동,18,11,29,1
118,웃인다마을,14,15,29,1
2836,주공6단지,9,20,29,1
2709,일출랜드입구,3,26,29,1
1034,대흘1리,12,16,28,1
2429,무릉1리학교앞,16,12,28,1
906,청수리,22,6,28,1
329,제주중앙여자중학교,14,14,28,1
2404,성읍2리,20,8,28,1
2983,삼화초등학교,24,4,28,1
484,신사수동,26,2,28,1
930,저지리,16,12,28,1
3522,첨단로8길,26,2,28,1
1500,제주영지학교,13,15,28,1
3521,첨단로8길,1,27,28,1
898,산남내,8,20,28,1
119,죽성마을입구,12,16,28,1
1387,사라봉경로당입구,10,18,28,1
1812,삼성여자고등학교,14,14,28,1
3120,각시물,22,6,28,1
3406,감귤박물관,16,12,28,1
2491,동광리,13,15,28,1
1683,용흥동,19,9,28,1
1268,초록마을,14,14,28,1
1316,동회천,6,22,28,1
662,월평마을,13,15,28,1
2537,태흥3리사무소,26,2,28,1
2619,오조리상동입구,19,9,28,1
242,화북주공아파트입구,7,21,28,1
2071,용당,16,12,28,1
2575,신천리,13,14,27,1
1116,대림입구,15,12,27,1
2159,동광단지,19,8,27,1
1276,견월교,19,8,27,1
3183,한라산둘레길,10,17,27,1
2529,서소동,19,8,27,1
1738,법환새마을금고,8,19,27,1
672,한라일보,8,19,27,1
1667,지세못,20,7,27,1
498,제주아트리움,17,10,27,1
3487,첨단꿈에그린2단지아파트,9,18,27,1
633,도평마을입구,24,3,27,1
2685,신양리,13,14,27,1
3180,독벌은이동산,13,14,27,1
2232,성읍1리,13,14,27,1
477,한라초등학교,4,23,27,1
2641,수악교,7,20,27,1
3059,안덕119센터,19,8,27,1
3444,명월리사무소,7,20,27,1
3071,삼다체육공원입구,6,21,27,1
2219,그린카센터,15,12,27,1
1680,염돈동,9,18,27,1
117,남국사,11,15,26,1
2473,덕수리군물왓,11,15,26,1
550,영평상동마을회관,23,3,26,1
2454,상모리이교동,8,18,26,1
144,양지(추모)공원,13,13,26,1
1727,강정초등학교,16,10,26,1
3426,고산환승정류장(종점),11,15,26,1
996,하가리오당빌레,20,6,26,1
1459,거로사거리,8,18,26,1
2025,큰솔동산,12,14,26,1
1733,주거물,19,7,26,1
2251,대정농공단지입구,13,13,26,1
1720,이천장물,7,19,26,1
1684,용흥동,11,15,26,1
2070,용당,15,11,26,1
3483,보목동동네,19,7,26,1
405,충혼묘지,6,20,26,1
2290,가시농협,11,15,26,1
3400,하효마을회관,4,22,26,1
3223,제주항공우주호텔,19,7,26,1
1885,법호촌온성학교,15,11,26,1
3075,법화사사거리,5,21,26,1
702,금악리,13,13,26,1
2897,삼화부영1차아파트,12,14,26,1
1052,성연목장,8,17,25,1
1005,장전리사무소,14,11,25,1
2370,하천리마을입구,16,9,25,1
199,제주모자원입구,14,11,25,1
2430,무릉1리리사무소앞,11,14,25,1
237,명도암입구,7,18,25,1
2440,대정서초등학교,22,3,25,1
1637,캐슬렉스골프클럽,11,14,25,1
2785,진우파크빌,17,8,25,1
3061,제주조각공원입구,14,11,25,1
594,매촌,13,12,25,1
879,남조로검문소,24,1,25,1
3352,농림축산검역본부,4,21,25,1
1499,제주영지학교,13,12,25,1
3048,대포동,15,10,25,1
3405,앞동산,8,17,25,1
2069,호근새마을금고,15,9,24,1
3056,국세공무원교육원국토교통부인재개발원,16,8,24,1
929,저지남동,9,15,24,1
4056,수산체육공원입구,3,21,24,1
3184,서귀포항입구,18,6,24,1
1156,신흥동,21,3,24,1
610,함덕5구,19,5,24,1
3543,제일교,3,21,24,1
2640,사리물,15,9,24,1
4226,서광서리3교차로,2,22,24,1
1422,삼남내,19,5,24,1
2875,송악펜션단지,19,5,24,1
2893,삼화지구,9,15,24,1
2801,수산2리생태체험센터,19,5,24,1
1711,머구낭동산,8,16,24,1
1994,예래동가동거리,22,2,24,1
107,수선화아파트,19,5,24,1
3200,무릉리(사장동),5,19,24,1
968,대림사거리,13,11,24,1
1841,농협주유소,7,17,24,1
547,제주교통방송아라아이파크,18,6,24,1
1807,상효입구,13,11,24,1
1273,견월교,4,20,24,1
3407,감귤박물관,12,12,24,1
143,양지(추모)공원,8,16,24,1
3068,국세공무원교육원국토교통부인재개발원,6,18,24,1
3046,새서귀초등학교,8,15,23,1
3392,맹살공원,16,7,23,1
1906,토평초등학교,9,14,23,1
4094,지경동산,13,10,23,1
3227,소인국테마파크,9,14,23,1
1907,토평초등학교,18,5,23,1
4229,서광서리3교차로,4,19,23,1
333,남광로입구,8,15,23,1
2497,감산리서동,7,16,23,1
1980,동문,16,7,23,1
1246,한라산둘레길(천아숲길입구),4,19,23,1
2968,관음사,2,21,23,1
1372,저지리신흥동,6,17,23,1
993,하가입구,10,13,23,1
3254,다랑쉬오름입구(북),12,11,23,1
3527,아라초등학교,7,16,23,1
987,납읍리,7,16,23,1
3505,홍수암,9,14,23,1
997,하가리오당빌레,7,16,23,1
3492,사려니마을,9,14,23,1
2546,송천교,13,10,23,1
1457,거로사거리,2,21,23,1
1004,장전알동네,22,1,23,1
2807,관광단지입구,4,19,23,1
2813,송악도서관,13,10,23,1
523,새가름,19,4,23,1
3323,영산홍아파트,1,22,23,1
936,이시돌삼거리,18,5,23,1
3263,제주평화박물관,11,12,23,1
2852,제주해안경비단,12,11,23,1
1756,서호북문,11,11,22,1
2530,서소동,7,15,22,1
2275,안덕초등학교,17,5,22,1
4125,청수리사거리,17,5,22,1
3620,예래생태체험관,1,21,22,1
995,상가리동동,20,2,22,1
1432,제주국제자유도시개발센터,8,14,22,1
406,주암주택,5,17,22,1
25,하귀리,8,14,22,1
1495,한라도서관입구,4,18,22,1
2508,구억리상동,7,15,22,1
551,영평동,18,4,22,1
3334,민속자연사박물관,4,18,22,1
746,알진오름입구,17,5,22,1
1453,부민장례식장,5,17,22,1
212,일도2동주민센터,11,11,22,1
3566,한림체육관,6,16,22,1
601,동회천,4,18,22,1
3253,다랑쉬오름입구(북),13,9,22,1
907,청수리,10,12,22,1
1868,서귀포산업과학고등학교,16,6,22,1
1289,와산삼거리,7,15,22,1
459,제일빌리지,11,11,22,1
1831,대원상동,9,12,21,1
257,신천동,20,1,21,1
1173,고성2리,10,11,21,1
1586,환경시설관리소,13,8,21,1
1217,행원농공단지,7,14,21,1
3231,동광단지,6,15,21,1
1608,더마파크,13,8,21,1
2618,오조리상동입구,9,12,21,1
3449,고산동산,5,16,21,1
2238,영락리,4,17,21,1
1327,알밤오름,9,12,21,1
2740,하모체육공원,9,12,21,1
2782,달산봉입구,10,11,21,1
2726,산방산,4,17,21,1
2725,화순문화마을,7,14,21,1
2606,오조리하동,15,6,21,1
937,금악리,17,4,21,1
176,문서교,5,16,21,1
3021,서귀포초등학교,6,15,21,1
1033,대흘1리,19,2,21,1
873,금붕사,5,16,21,1
775,산양곶자왈,2,19,21,1
1689,월산동,8,13,21,1
1317,고산1리육거리,9,11,20,1
2099,색달,4,16,20,1
1286,하가리연못,14,6,20,1
485,신사수동,7,13,20,1
3621,예래생태체험관,19,1,20,1
340,한마음근린공원,5,15,20,1
3325,탐라중학교,3,17,20,1
3434,용화로,7,13,20,1
2708,일출랜드입구,14,6,20,1
1006,알뱅듸왓,5,15,20,1
332,이도주공아파트,17,3,20,1
2994,위미농협하례지소,14,6,20,1
2639,올리수,5,15,20,1
51,도평초등학교,12,8,20,1
2170,좌기동,5,15,20,1
3355,제주동여자중학교,10,10,20,1
4113,제주세계자연유산센터입구,1,19,20,1
3330,광령2리,8,12,20,1
3065,서광동리웃네거리,11,9,20,1
1182,하도초등학교,12,8,20,1
1609,더마파크,13,7,20,1
798,낙천리,13,7,20,1
3182,삼달2리사무소,16,4,20,1
3495,남용통상,11,9,20,1
3349,고산1리,15,4,19,1
4063,아부오름,6,13,19,1
2592,화성농장,17,2,19,1
2706,수산2리입구,14,5,19,1
761,낙천리,13,6,19,1
3093,교래분교,14,5,19,1
716,소길리사무소,12,7,19,1
4146,제주이야기,2,17,19,1
4236,향토오일시장,15,4,19,1
2733,오설록,3,16,19,1
1716,월평알동네,17,2,19,1
1444,하귀휴먼시아1단지,2,17,19,1
1581,전경대입구,18,1,19,1
1542,근로복지공단,9,10,19,1
1373,신흥동,17,2,19,1
1614,제주평화양로원,11,8,19,1
1562,전국환경감시협회,5,14,19,1
1912,동홍동청소년문화의집,5,14,19,1
1501,탐라중학교,3,16,19,1
2422,입석동,9,10,19,1
1534,새마을금고연수원,7,12,19,1
2483,인향동입구,17,2,19,1
3241,한울랜드,7,11,18,1
543,정실오거리,15,3,18,1
2607,오조리하동,3,15,18,1
2788,수산1리사거리,11,7,18,1
2250,대정농공단지입구,5,13,18,1
1632,한림천주교회,12,6,18,1
549,영평상동마을회관,3,15,18,1
338,혜성무지개타운,13,5,18,1
1479,가시나물,10,8,18,1
3333,민속자연사박물관,12,6,18,1
999,용흥리,3,15,18,1
3028,사계어촌체험어장,12,6,18,1
3592,강정새마을금고,7,11,18,1
385,용담새마을금고,17,1,18,1
1007,알뱅듸왓,16,2,18,1
1008,장전리동가름,5,13,18,1
1982,남문,13,5,18,1
728,명월하동,17,1,18,1
1713,월평아왜낭목,12,6,18,1
1692,신시가지,7,11,18,1
4073,해양경찰청제주수련원,10,8,18,1
3084,대신중학교,3,15,18,1
4172,체육공원입구,2,16,18,1
1830,대원상동,9,9,18,1
1857,사가동,14,4,18,1
3138,농림축산검역본부,11,7,18,1
1760,용천사입구,13,4,17,1
1679,염돈,10,7,17,1
842,선흘2리,7,10,17,1
1757,서호북문,10,7,17,1
74,보건소,15,2,17,1
3361,영락교회,15,2,17,1
1737,신세계빌라,14,3,17,1
2179,상천리사무소,11,6,17,1
3147,체오름,15,2,17,1
336,제주제일중학교,15,2,17,1
335,제주제일중학교,5,12,17,1
977,귀덕3리,6,11,17,1
2401,바스메,5,12,17,1
2669,"남원읍충혼묘지,물영아리",10,7,17,1
581,오광로,16,1,17,1
1038,와흘,9,8,17,1
2543,수농원,10,7,17,1
2034,서귀포항,1,16,17,1
788,한장동,12,5,17,1
1687,농업기술원,4,13,17,1
2204,삼달1리삼달보건진료소,9,8,17,1
2693,감산입구,11,6,17,1
1440,하귀휴먼시아입구,16,1,17,1
2545,송천교,11,6,17,1
804,산남내,7,10,17,1
865,용당리,10,7,17,1
456,광령초등학교,15,2,17,1
745,알진오름입구,2,15,17,1
2273,일과2리서림수원지입구,6,11,17,1
1921,답다니,3,14,17,1
3085,대신중학교,10,7,17,1
801,신창리농산물종합유통센터,9,8,17,1
4089,지경동산,10,7,17,1
1115,대림입구,11,6,17,1
1920,답다니,6,11,17,1
2124,감산리,8,9,17,1
2876,송악펜션단지,4,13,17,1
1191,세화고등학교,3,14,17,1
4065,명도암입구삼거리,8,9,17,1
2484,신평리,9,8,17,1
1374,용수리마을회관,13,4,17,1
86,수산리,3,13,16,1
731,명월리,15,1,16,1
1736,신세계빌라,7,9,16,1
2675,온평초등학교,1,15,16,1
1290,제일농장,11,5,16,1
1009,장전리동가름,11,5,16,1
634,도평동,6,10,16,1
1886,법호촌온성학교,10,6,16,1
2802,수산2리생태체험센터,7,9,16,1
2024,큰솔동산,10,6,16,1
2978,성화마을회관,11,5,16,1
2023,대포동,5,11,16,1
1267,이기풍선교기념관,6,10,16,1
2085,아시아CGI애니메이션센터,12,4,16,1
966,한림오일시장,12,4,16,1
2707,수산2리입구,2,14,16,1
3264,제주평화박물관,9,7,16,1
2366,제주조각공원,3,13,16,1
2998,장애인복지회관,5,11,16,1
992,상가리,15,1,16,1
889,와산리,10,6,16,1
1673,한국통신,5,11,16,1
1258,이기풍선교기념관,13,3,16,1
1809,보목입구,9,7,16,1
3103,교래분교,11,5,16,1
1791,장안그랜드빌라,2,14,16,1
2953,금산,6,10,16,1
3387,효돈축구공원,1,15,16,1
1282,장전리사무소,3,13,16,1
3639,중문동주민센터,1,15,16,1
2870,서광리넙게오름(축협),14,1,15,1
3170,별내린전망대,11,4,15,1
3208,헬스케어타운리조트,10,5,15,1
3221,선반로입구,9,6,15,1
3171,서광동리웃네거리,7,8,15,1
3165,광평교차로,9,6,15,1
1573,노루생태관찰원,13,2,15,1
3086,상창교차로,1,14,15,1
1668,서진아파트,6,9,15,1
926,저지리,10,5,15,1
2847,굿밭거리,11,4,15,1
920,월림삼거리,2,13,15,1
877,용당리,9,6,15,1
1693,신시가지,9,6,15,1
2854,사거리,8,7,15,1
2563,그린카센터,5,10,15,1
3630,유수암리,1,14,15,1
1786,도영슈퍼앞,2,13,15,1
3638,정방동문화의집,10,5,15,1
3027,사계어촌체험어장,10,5,15,1
1931,뒷빌레,5,10,15,1
1375,주구동산,6,9,15,1
2899,삼화초등학교,6,9,15,1
1311,이시돌하단지,14,1,15,1
2937,앞밭가름,13,2,15,1
2982,화북휴먼시아정문,13,2,15,1
330,수선화아파트,9,6,15,1
1065,교래리,11,3,14,1
891,선흘목선동,9,5,14,1
2632,서귀포천문과학문화관,6,8,14,1
1057,대성목장,8,6,14,1
3308,스위스마을입구,4,10,14,1
2162,산양곶자왈,9,5,14,1
521,오름가름,7,7,14,1
934,명리동,10,4,14,1
674,게이트볼장,7,7,14,1
892,상덕천,5,9,14,1
3191,회수동,12,2,14,1
1193,상도마을회관,2,12,14,1
2808,관광단지입구,11,3,14,1
1365,제주삼다수,8,6,14,1
1497,오등동입구,10,4,14,1
2472,덕수리군물왓,13,1,14,1
4068,블루마운틴커피박물관,11,3,14,1
3229,세계자동차제주박물관,11,3,14,1
921,월림삼거리,12,2,14,1
3079,제주월드컵경기장서문,10,4,14,1
1328,웃가름,13,1,14,1
2289,가시리사무소,9,5,14,1
1968,보목포구입구,12,2,14,1
4228,진부동,7,7,14,1
440,광령3리,3,11,14,1
3526,지미봉입구,1,13,14,1
2722,화순문화마을,11,3,14,1
2065,고갠드르,3,11,14,1
1458,거로사거리,10,4,14,1
1248,한라산둘레길(천아숲길입구),9,5,14,1
803,목선동,12,2,14,1
1983,남문,8,6,14,1
2868,화순리생태탐방로,6,8,14,1
1283,납읍리섯잣길,13,1,14,1
1470,구산마을입구,5,9,14,1
2558,가흥동,10,4,14,1
2174,새소망요양병원,5,9,14,1
2519,서광동리마을,13,1,14,1
3467,번개과학체험관,3,11,14,1
1657,도순동,11,3,14,1
2310,좌기동,13,1,14,1
1547,광평고치동산,1,12,13,1
2267,세화1리마을회관,6,7,13,1
2540,신흥리취락구조,3,10,13,1
730,명월리,4,9,13,1
1313,상가리동동,1,12,13,1
1814,창남거리,8,5,13,1
2513,서광서보건진료소,6,7,13,1
4139,배낭골,4,9,13,1
4091,평대마장,8,5,13,1
1603,청소년수련원,2,11,13,1
460,제일빌리지,11,2,13,1
190,제주중앙중학교,3,10,13,1
2067,서호동마을회관,8,5,13,1
3484,보목동동네,4,9,13,1
1037,와흘리,8,5,13,1
1745,종합문예진흥사업소,5,8,13,1
2040,서홍새마을금고,9,4,13,1
1454,부민장례식장,7,6,13,1
1746,삼매봉도서관,10,3,13,1
794,구몰리동,9,4,13,1
3599,석부작박물관,9,4,13,1
1778,서홍새마을금고,8,5,13,1
1946,서년듸,6,7,13,1
750,조수1리,2,11,13,1
3338,남조순오름입구,8,5,13,1
2643,"남원읍충혼묘지,물영아리",2,11,13,1
180,삼양검문소,4,9,13,1
3247,제주세계자연유산센터입구,11,2,13,1
4048,아라뜨래별,12,1,13,1
1939,남주중고등학교,7,6,13,1
2917,서부신협유통영농조합,11,2,13,1
525,예비군훈련장,11,2,13,1
3020,동문로터리,5,7,12,1
845,대흘2리,3,9,12,1
2266,거물여,6,6,12,1
3067,막동산,10,2,12,1
3041,신흥1번지,7,5,12,1
2913,평화박물관입구,8,4,12,1
2302,신흥2리보건진료소,9,3,12,1
2225,신풍리화단이소,11,1,12,1
893,상덕천마을입구,7,5,12,1
2952,금산,5,7,12,1
3019,동문로터리,4,8,12,1
3022,석교동,5,7,12,1
2931,덕천보건진료소,4,8,12,1
1271,봉개교,3,9,12,1
3393,제지기오름,8,4,12,1
3117,제석머리,8,4,12,1
1794,라임오렌지빌,4,8,12,1
2433,영락리,9,3,12,1
127,종합사격장,10,2,12,1
386,용담새마을금고,2,10,12,1
2654,농협하나로마트,9,3,12,1
1421,삼남내,2,10,12,1
337,혜성무지개타운,8,4,12,1
1084,애월중학교,1,11,12,1
2458,사계리서동,3,9,12,1
1343,하가삼거리,1,11,12,1
3469,소암기념관,7,5,12,1
4087,KIS빌리지,11,1,12,1
2512,서광서보건진료소,6,6,12,1
2590,난산입구,5,7,12,1
2589,신산리,8,4,12,1
1301,이시돌하단지,8,4,12,1
1293,봉성하나로마트,2,10,12,1
1880,돈내코교,3,9,12,1
1813,창남거리,2,10,12,1
455,광령초등학교,5,7,12,1
1043,세미마을,3,9,12,1
3249,한울랜드,8,4,12,1
1549,대흘1리,6,6,12,1
2103,서홍동복지회관,5,7,12,1
938,금악초등학교,8,4,12,1
2773,산방복지회관,5,7,12,1
935,명리동,5,7,12,1
2760,농기구수리센터,1,11,12,1
981,봉성리서성동,9,3,12,1
683,하귀2리,3,9,12,1
2175,새소망요양병원,6,6,12,1
2372,표선청년회의소,7,5,12,1
2383,표선파출소,5,7,12,1
507,상귀리,11,1,12,1
3133,처남빌레,8,4,12,1
613,광령3리사무소,5,6,11,1
1881,고도농원,6,5,11,1
2270,세화1리북문,8,3,11,1
732,남문동,6,5,11,1
2268,세화1리마을회관,4,7,11,1
1853,신례교,5,6,11,1
1925,오희준공원,2,9,11,1
52,도평초등학교,5,6,11,1
181,삼양검문소,6,5,11,1
4052,고산문화의집,8,3,11,1
1708,서귀포경찰서,2,9,11,1
535,오봉교,10,1,11,1
4019,제주장애인요양원,7,4,11,1
339,이도근린공원,6,5,11,1
3600,석부작박물관,8,3,11,1
515,해병대아파트입구,6,5,11,1
2066,서호새마을금고,7,4,11,1
3029,사계용해경로당,7,4,11,1
1721,허물서,2,9,11,1
2036,송산동주민센터,2,9,11,1
2241,신흥리취락구조,8,3,11,1
806,신선동,6,5,11,1
1884,법호촌입구,4,7,11,1
2633,법정사입구,2,9,11,1
2402,바스메,6,5,11,1
2549,토산관광지구입구,8,3,11,1
1045,대흘교차로,4,7,11,1
1288,대흘초등학교,6,5,11,1
2789,수산1리사거리,6,5,11,1
2368,신풍입구,7,4,11,1
1469,구산마을입구,9,2,11,1
1194,상도마을회관,6,5,11,1
2309,무릉2리소공원,2,9,11,1
895,상덕천리,4,7,11,1
381,제주자동차검사소,9,1,10,1
1047,선흘2리입구,7,3,10,1
379,도련1동입구,1,9,10,1
3118,제석머리,6,4,10,1
1272,제주컨트리클럽,4,6,10,1
2205,삼달1리삼달보건진료소,4,6,10,1
3105,어대오름,6,4,10,1
2869,서광리넙게오름(축협),6,4,10,1
3580,통물,8,2,10,1
334,남광초등학교,6,4,10,1
4016,이도수선화아파트,4,6,10,1
3076,새서귀초등학교,4,6,10,1
2224,신풍리사무소,8,2,10,1
2303,신흥2리보건진료소,6,4,10,1
2886,보성리하동,7,3,10,1
2839,산지물,8,2,10,1
1744,남성마을,7,3,10,1
3551,구좌정수장,9,1,10,1
3542,상귀리,2,8,10,1
976,귀덕3리,8,2,10,1
597,금천마을,9,1,10,1
524,예비군훈련장,2,8,10,1
3317,수장동입구,4,6,10,1
989,원동입구,4,6,10,1
1674,한국통신,4,6,10,1
2384,표선파출소,2,8,10,1
137,사회복지법인춘강,1,9,10,1
73,제주시보건소,4,6,10,1
2390,가시리동상동,3,7,10,1
1702,대림한숲빌라,2,8,10,1
1712,머구낭동산,7,3,10,1
1020,신선동,4,6,10,1
2428,무릉문화의집,5,5,10,1
2324,골물동입구,4,6,10,1
931,제주서부신협,2,8,10,1
1035,탐라도뚜리농장,5,5,10,1
57,한라주택,2,8,10,1
3055,하귀농협경제사업장,9,1,10,1
2231,삼달1리,5,5,10,1
2855,사거리,5,5,10,1
969,대림사거리,3,7,10,1
4241,신엄포구,2,8,10,1
2248,일과2리사무소,3,7,10,1
4164,망동산,8,2,10,1
800,복호동입구,6,4,10,1
4197,토산1리송천교,6,4,10,1
3045,불미터,4,6,10,1
2936,앞밭가름,2,8,10,1
2562,동원산업,3,7,10,1
1530,교래자연휴양림,1,9,10,1
1856,사가동,7,3,10,1
1522,사라마을,5,5,10,1
3252,메이즈랜드,6,3,9,1
1715,월평알동네,2,7,9,1
4168,삼매봉중계소입구,6,3,9,1
1732,주거물,2,7,9,1
970,대림리사무소,8,1,9,1
3539,탐라도서관,3,6,9,1
4078,노루생이삼거리,1,8,9,1
3266,아부오름,7,2,9,1
3160,지방합동청사,6,3,9,1
2912,명리동알동네,6,3,9,1
2908,자운당사거리,3,6,9,1
3023,석교동,4,5,9,1
2439,대정서초등학교,1,8,9,1
374,도련반석스위트타운,8,1,9,1
1766,진진내,8,1,9,1
540,온난화대응농업연구소,6,3,9,1
1577,삼양3동포구,6,3,9,1
1488,해병대제9여단,5,4,9,1
2990,김영갑갤러리두모악,2,7,9,1
2989,신흥1번지,5,4,9,1
1872,감귤단지,7,2,9,1
1295,하가리노인회관,1,8,9,1
1442,하귀휴먼시아2단지앞,8,1,9,1
1011,극락사,1,8,9,1
600,은혜마을종점,5,4,9,1
529,대원마을,7,2,9,1
4230,제주신화월드서머셋,6,3,9,1
2098,색달,7,2,9,1
3336,부영3차아파트,6,3,9,1
986,납읍리섯잣길,1,8,9,1
809,어음2리사무소,5,4,9,1
2408,원불교,4,5,9,1
3054,대림아파트,6,3,9,1
4162,인향동,4,5,9,1
1329,웃가름,3,6,9,1
53,아름마을아파트,7,2,9,1
867,신흥동,3,6,9,1
2591,난산입구(성산기상대),7,2,9,1
3038,화순해안경기안전센터사계출장소,4,5,9,1
191,제주중앙중학교,1,8,9,1
1364,제주삼다수,3,6,9,1
2206,삼달1리사무소,5,4,9,1
1929,꽃동산,6,3,9,1
1546,성수동,6,3,9,1
2502,신평리,7,2,9,1
896,웃송당,3,6,9,1
894,상덕천리,1,8,9,1
2576,신천리취락구조,3,5,8,1
1046,대흘교차로,7,1,8,1
2874,제주공천포전지훈련센터,2,6,8,1
2305,신흥2리사무소,2,6,8,1
3198,위미리(위미2리교차로),3,5,8,1
1056,대성목장,3,5,8,1
2541,신흥교차로,1,7,8,1
1767,진진내,1,7,8,1
4247,신엄입구,7,1,8,1
3508,한국전력변전소,2,6,8,1
2325,상수동,4,4,8,1
4243,구엄포구,7,1,8,1
666,사평마을입구,4,4,8,1
1607,금능농공단지,7,1,8,1
3420,문예회관,4,4,8,1
2744,차남동산,3,5,8,1
1682,묵은길입구,5,3,8,1
2108,남성마을,1,7,8,1
246,혜원정사,4,4,8,1
1247,충혼묘지,4,4,8,1
984,구몰리동,3,5,8,1
2837,이교동삼거리,2,6,8,1
2539,태흥3리,4,4,8,1
2866,한남교,7,1,8,1
3262,청수마을회관,2,6,8,1
4161,인향동,5,3,8,1
773,청수리,1,7,8,1
387,병문교,3,5,8,1
2644,사리물,3,5,8,1
3528,하늘정원,5,3,8,1
2096,신라호텔,3,5,8,1
2178,광평리,3,5,8,1
1298,존손이굴,2,6,8,1
1776,솔대왓,5,3,8,1
3161,지방합동청사,1,7,8,1
514,해병대아파트입구,5,2,7,1
1378,탐라교육원,6,1,7,1
16,관전동,1,6,7,1
72,오라초등학교,4,3,7,1
2500,추사유배지,2,5,7,1
534,오봉교,3,4,7,1
4249,고내포구,2,5,7,1
297,부록마을,2,5,7,1
2615,신양입구,5,2,7,1
4053,소보리당입구,5,2,7,1
1348,광령2리사무소,3,4,7,1
1859,동문정류소,5,2,7,1
2084,아시아CGI애니메이션센터,1,6,7,1
4032,선돌목동길,1,6,7,1
1482,달샘마을,3,4,7,1
2561,동원산업,4,3,7,1
3509,한국전력변전소,6,1,7,1
3619,예래동노인회관,6,1,7,1
3618,예래동노인회관,1,6,7,1
4143,유수암리사무소,1,6,7,1
4128,주구동산,4,3,7,1
2652,산하동,5,2,7,1
1910,동홍분식,4,3,7,1
1777,양가왓,6,1,7,1
1759,바가잣도,1,6,7,1
3550,구좌정수장,2,5,7,1
1044,세미마을,6,1,7,1
2663,의귀산하동,5,2,7,1
2434,일과2리사무소,5,2,7,1
1724,섯가름,4,3,7,1
1398,구산마을,2,5,7,1
1395,축산진흥원입구,2,5,7,1
1053,성연목장,5,2,7,1
2637,영실입구,4,3,7,1
3470,덕수2리교차로,2,5,7,1
4012,도평로광평마을입구,4,3,7,1
1774,고근산,1,6,7,1
2409,원불교,3,4,7,1
4117,북촌리,4,3,7,1
2710,사농동산,4,3,7,1
2711,사농동산,3,4,7,1
1192,상도리세화고등학교,4,3,7,1
1681,묵은길입구,4,3,7,1
4018,이도수선화아파트,5,2,7,1
4221,화순해안경비안전센터사계출장소,4,3,7,1
1696,회수동,2,5,7,1
3354,제주동여자중학교,1,6,7,1
3030,사계용해경로당,4,3,7,1
1602,청소년수련원,6,1,7,1
2873,제주공천포전지훈련센터,2,5,7,1
1505,돌선밭,2,5,7,1
3201,제주신화월드서머셋,2,5,7,1
2298,토산1리리사무소앞,3,4,7,1
2846,굿밭거리,3,4,7,1
2226,신풍리사무소,6,1,7,1
772,청수리,6,1,7,1
625,한국방송통신대학,1,6,7,1
1498,오등동입구,2,5,7,1
665,선덕어린이집,5,2,7,1
2296,토산1리노인회관앞,5,2,7,1
3175,국립기상과학원,2,5,7,1
2294,토산1리운동장,5,2,7,1
2315,응전동,1,6,7,1
886,제일농장,6,1,7,1
1487,해병대제9여단,4,3,7,1
3159,"방선문3차,4차빌리지",4,3,7,1
3228,세계자동차제주박물관,4,3,7,1
1605,금능농공단지입구,5,2,7,1
1600,서부신협유통영농조합,5,1,6,1
4120,하도리신동,5,1,6,1
2895,오름중학교,2,4,6,1
1003,장전알동네,4,2,6,1
4126,법기동,3,3,6,1
2804,미타요양원,5,1,6,1
1691,신시가지,2,4,6,1
2211,수산2리퐁낭거리,4,2,6,1
2314,응전동,4,2,6,1
2962,백화동,3,3,6,1
2230,신풍리사거리,1,5,6,1
436,고성1리사무소,3,3,6,1
3531,동부경찰서,2,4,6,1
3530,동부경찰서,2,4,6,1
3529,하늘정원,2,4,6,1
2664,산하동,1,5,6,1
1039,새가름마을,4,2,6,1
2629,위호텔,4,2,6,1
3553,행원교차로,3,3,6,1
4029,대원오등동입구,2,4,6,1
331,이도주공아파트,2,4,6,1
2414,한남리사무소,3,3,6,1
3494,아라뜨래별,3,3,6,1
1382,미래컨벤션센터,1,5,6,1
4043,첨단행복주택,2,4,6,1
