station_id,station_name,station_longitude,station_latitude,station_address,geton_usage,getoff_usage,total_usage
1685.0,플레이케이팝박물관,126.41415,33.25007,제주특별자치도 서귀포시 색달동 2864-20,466,122,588
1686.0,농업기술원,126.48661000000001,33.260909999999996,제주특별자치도 서귀포시 강정동 3436-5,48,10,58
1687.0,농업기술원,126.48655,33.26082,제주특별자치도 서귀포시 강정동 3462-2,4,13,17
1689.0,월산동,126.49221999999999,33.26012,제주특별자치도 서귀포시 강정동 1914-12,8,13,21
1690.0,신시가지,126.50968,33.26035,제주특별자치도 서귀포시 강정동 186,1,1,2
1691.0,신시가지,126.50995,33.26044,제주특별자치도 서귀포시 서호동 1478,2,4,6
1692.0,신시가지,126.51043,33.25898,제주특별자치도 서귀포시 서호동 1478-1,7,11,18
1693.0,신시가지,126.51026,33.258340000000004,제주특별자치도 서귀포시 강정동 186,9,6,15
1696.0,회수동,126.44391999999999,33.263690000000004,제주특별자치도 서귀포시 회수동 389-2,2,5,7
1697.0,삼주연립주택,126.51035,33.25025,제주특별자치도 서귀포시 법환동 753,19,30,49
1698.0,동남아파트,126.50998,33.249790000000004,제주특별자치도 서귀포시 법환동 753,19,36,55
1699.0,제주월드컵경기장서귀포버스터미널,126.509,33.24912,제주특별자치도 서귀포시 법환동 816-9,1284,1611,2895
1702.0,대림한숲빌라,126.50598000000001,33.25165,제주특별자치도 서귀포시 강정동 186-1,2,8,10
1704.0,국민건강보험공단,126.50681000000002,33.25462,제주특별자치도 서귀포시 강정동 186-1,1,2,3
1705.0,서귀포우체국서귀포시청제2청사,126.51007,33.25507,제주특별자치도 서귀포시 법환동 754,584,37,621
1706.0,서귀포우체국서귀포시청제2청사,126.50894,33.25517,제주특별자치도 서귀포시 강정동 187,40,453,493
1707.0,서귀포경찰서,126.5076,33.25608,제주특별자치도 서귀포시 법환동 754,1,4,5
1708.0,서귀포경찰서,126.50761000000001,33.256370000000004,제주특별자치도 서귀포시 강정동 186,2,9,11
1709.0,하원초등학교,126.45985,33.25347,제주특별자치도 서귀포시 월평동 239-3,2,3,5
1711.0,머구낭동산,126.45831000000001,33.24566,제주특별자치도 서귀포시 월평동 753-11,8,16,24
1712.0,머구낭동산,126.45815,33.24573,제주특별자치도 서귀포시 하원동 1615-2,7,3,10
1713.0,월평아왜낭목,126.45867,33.24362,제주특별자치도 서귀포시 월평동 741-3,12,6,18
1714.0,월평아왜낭목,126.4588,33.24353,제주특별자치도 서귀포시 월평동 513,43,4,47
1715.0,월평알동네,126.46036000000001,33.24343,제주특별자치도 서귀포시 월평동 499-7,2,7,9
1716.0,월평알동네,126.46055,33.24327,제주특별자치도 서귀포시 월평동 510-2,17,2,19
1717.0,동병듸,126.46349,33.24238,제주특별자치도 서귀포시 월평동 558-1,1,2,3
1720.0,이천장물,126.46708999999998,33.24179,제주특별자치도 서귀포시 월평동 72-2,7,19,26
1721.0,허물서,126.47363,33.23877,제주특별자치도 서귀포시 강정동 5491-2,2,9,11
1724.0,섯가름,126.47605,33.237120000000004,제주특별자치도 서귀포시 강정동 4370,4,3,7
1726.0,강정농협,126.47827,33.23603,제주특별자치도 서귀포시 강정동 4400-3,16,44,60
1727.0,강정초등학교,126.47977,33.23561,제주특별자치도 서귀포시 강정동 4548,16,10,26
1728.0,강정초등학교,126.4801,33.235640000000004,제주특별자치도 서귀포시 강정동 4521-10,89,23,112
1729.0,서귀포여자고등학교,126.53137,33.24463,제주특별자치도 서귀포시 호근동 1532-1,244,182,426
1730.0,서귀포여자고등학교,126.53168000000001,33.24438,제주특별자치도 서귀포시 호근동 1561,303,221,524
1731.0,수모루,126.52443999999998,33.24593,제주특별자치도 서귀포시 서호동 30-7,11,37,48
1732.0,주거물,126.52123999999999,33.24394,제주특별자치도 서귀포시 법환동 69-2,2,7,9
1733.0,주거물,126.52122,33.24378,제주특별자치도 서귀포시 법환동 69-4,19,7,26
1734.0,공물,126.51635,33.24067,제주특별자치도 서귀포시 법환동 454,31,26,57
1735.0,공물,126.51628999999998,33.240429999999996,제주특별자치도 서귀포시 법환동 450,45,13,58
1736.0,신세계빌라,126.51467,33.239540000000005,제주특별자치도 서귀포시 법환동 424-3,7,9,16
1737.0,신세계빌라,126.51501999999999,33.23958,제주특별자치도 서귀포시 법환동 425-6,14,3,17
1738.0,법환새마을금고,126.51398,33.23843,제주특별자치도 서귀포시 법환동 352,8,19,27
1739.0,법환새마을금고,126.51342,33.23785,제주특별자치도 서귀포시 법환동 260-5,31,13,44
1740.0,법환농협,126.5119,33.23728,제주특별자치도 서귀포시 법환동 1275-3,71,99,170
1741.0,뒷동산,126.51068000000001,33.23666,제주특별자치도 서귀포시 법환동 1282,35,21,56
1742.0,법환초등학교,126.50941,33.236740000000005,제주특별자치도 서귀포시 법환동 1299-4,51,69,120
1743.0,법환초등학교,126.50815,33.23653,제주특별자치도 서귀포시 법환동 1291-4,84,38,122
1744.0,남성마을,126.55417,33.24262,제주특별자치도 서귀포시 서홍동 744-8,7,3,10
1745.0,종합문예진흥사업소,126.55365,33.24508,제주특별자치도 서귀포시 서홍동 586,5,8,13
1746.0,삼매봉도서관,126.55363999999999,33.24557,제주특별자치도 서귀포시 서홍동 578-15,10,3,13
1747.0,남성마을입구,126.5526,33.2477,제주특별자치도 서귀포시 서홍동 558-1,382,448,830
1748.0,남성마을입구,126.55224,33.24795,제주특별자치도 서귀포시 서홍동 534-5,461,417,878
1749.0,삼매봉입구,126.5438,33.24491,제주특별자치도 서귀포시 호근동 268-5,131,189,320
1750.0,삼매봉,126.54354,33.2447,제주특별자치도 서귀포시 호근동 310-1,3,92,95
1751.0,여의물,126.53822,33.24504,제주특별자치도 서귀포시 호근동 461-3,39,37,76
1752.0,여의물,126.53777,33.24483,제주특별자치도 서귀포시 호근동 461-1,36,48,84
1755.0,외돌개,126.54739,33.24096,제주특별자치도 서귀포시 서홍동 795-3,205,12,217
1756.0,서호북문,126.52205,33.26123,제주특별자치도 서귀포시 서호동 595-7,11,11,22
1757.0,서호북문,126.52301000000001,33.26113,제주특별자치도 서귀포시 서호동 609-1,10,7,17
1758.0,바가잣도,126.52707,33.2614,제주특별자치도 서귀포시 호근동 2142,1,2,3
1759.0,바가잣도,126.52743000000001,33.26126,제주특별자치도 서귀포시 호근동 2013-2,1,6,7
1760.0,용천사입구,126.52951999999999,33.26145,제주특별자치도 서귀포시 호근동 1170-2,13,4,17
1763.0,돗소,126.5352,33.26197,제주특별자치도 서귀포시 호근동 793,1,2,3
1766.0,진진내,126.54298,33.26263,제주특별자치도 서귀포시 서홍동 1780-7,8,1,9
1767.0,진진내,126.54467,33.263020000000004,제주특별자치도 서귀포시 서홍동 1782-1,1,7,8
1768.0,수모루,126.52415,33.24657,제주특별자치도 서귀포시 서호동 24-2,121,132,253
1769.0,광대왓,126.51857,33.24752,제주특별자치도 서귀포시 법환동 15-2,55,38,93
1770.0,광대왓,126.51593000000001,33.248090000000005,제주특별자치도 서귀포시 서호동 1609,19,74,93
1771.0,고래왓,126.5123,33.24848,제주특별자치도 서귀포시 법환동 828-4,168,269,437
1772.0,대륜동주민센터,126.51118999999998,33.24848,제주특별자치도 서귀포시 법환동 816-9,545,263,808
1774.0,고근산,126.51393,33.26048,제주특별자치도 서귀포시 서호동 1238-6,1,6,7
1776.0,솔대왓,126.55546000000001,33.26406,제주특별자치도 서귀포시 서홍동 271-17,5,3,8
1777.0,양가왓,126.5556,33.26421,제주특별자치도 서귀포시 서홍동 271-13,6,1,7
1778.0,서홍새마을금고,126.55796000000001,33.26424,제주특별자치도 서귀포시 서홍동 257-4,8,5,13
1779.0,서귀북초등학교,126.5594,33.26037,제주특별자치도 서귀포시 동홍동 1557-4,23,130,153
1780.0,동덕아파트,126.56008999999999,33.25762,제주특별자치도 서귀포시 서홍동 316-44,38,7,45
1781.0,서귀포고등학교,126.56043000000001,33.2576,제주특별자치도 서귀포시 동홍동 1460-12,10,25,35
1782.0,서귀중앙여자중학교,126.56055,33.25497,제주특별자치도 서귀포시 서홍동 397-115,22,36,58
1783.0,서귀중앙여자중학교,126.56078000000001,33.25508,제주특별자치도 서귀포시 동홍동 1480-5,34,17,51
1784.0,중앙로터리(동),126.56135,33.25297,제주특별자치도 서귀포시 서귀동 336,2286,1290,3576
1786.0,도영슈퍼앞,126.60045,33.24198,제주특별자치도 서귀포시 보목동 735,2,13,15
1788.0,농협보목지소,126.5983,33.24323,제주특별자치도 서귀포시 보목동 881-7,70,5,75
1789.0,함덕골,126.59808000000001,33.24317,제주특별자치도 서귀포시 보목동 1311-1,11,38,49
1791.0,장안그랜드빌라,126.59624,33.24365,제주특별자치도 서귀포시 보목동 1230-1,2,14,16
1792.0,동부하수처리장입구,126.59403999999999,33.24436,제주특별자치도 서귀포시 보목동 1170-2,39,4,43
1793.0,동부하수처리장입구,126.59328000000001,33.24443,제주특별자치도 서귀포시 보목동 1480-10,9,31,40
1794.0,라임오렌지빌,126.58723,33.246559999999995,제주특별자치도 서귀포시 토평동 417-1,4,8,12
1795.0,라임오렌지빌,126.58701,33.24686,제주특별자치도 서귀포시 토평동 418-5,36,2,38
1796.0,검은여입구,126.58287,33.24819,제주특별자치도 서귀포시 토평동 635-2,75,11,86
1797.0,검은여입구,126.58253,33.2481,제주특별자치도 서귀포시 토평동 621-2,23,59,82
1798.0,칼호텔,126.57823,33.24803,제주특별자치도 서귀포시 토평동 580-7,18,19,37
1799.0,효성빌라,126.57676000000001,33.25165,제주특별자치도 서귀포시 동홍동 192-43,21,16,37
1800.0,효성빌라,126.57683,33.251870000000004,제주특별자치도 서귀포시 토평동 820-11,6,25,31
1801.0,삼아아파트,126.57441999999999,33.25189,제주특별자치도 서귀포시 동홍동 184-4,218,47,265
1802.0,주공34단지,126.57186999999999,33.2501,제주특별자치도 서귀포시 동홍동 2174-17,125,85,210
1803.0,주공아파트,126.57221000000001,33.25108,제주특별자치도 서귀포시 동홍동 175-1,1,1,2
1804.0,주공2아파트,126.57185,33.25225,제주특별자치도 서귀포시 동홍동 650-8,2,1,3
1805.0,보목신협앞,126.6025,33.2416,제주특별자치도 서귀포시 보목동 1637,24,45,69
1806.0,보목신협,126.60198999999999,33.241659999999996,제주특별자치도 서귀포시 보목동 750-4,75,2,77
1807.0,상효입구,126.59567,33.2596,제주특별자치도 서귀포시 신효동 1494-4,13,11,24
1808.0,상효입구,126.59505,33.25965,제주특별자치도 서귀포시 신효동 1514-2,15,21,36
1809.0,보목입구,126.59158000000001,33.25871,제주특별자치도 서귀포시 토평동 1093-3,9,7,16
1810.0,토평보목입구,126.59062,33.25875,제주특별자치도 서귀포시 토평동 1073-3,4,2,6
1811.0,삼성여자고등학교,126.58478000000001,33.25732,제주특별자치도 서귀포시 토평동 937-3,19,25,44
1812.0,삼성여자고등학교,126.58657,33.257659999999994,제주특별자치도 서귀포시 토평동 932,14,14,28
1813.0,창남거리,126.58205,33.25627,제주특별자치도 서귀포시 토평동 851-3,2,10,12
1814.0,창남거리,126.58143000000001,33.25623,제주특별자치도 서귀포시 토평동 3245-48,8,5,13
1816.0,비석거리,126.57824,33.25496,제주특별자치도 서귀포시 토평동 827-2,237,30,267
1817.0,효돈중학교,126.62143,33.26348,제주특별자치도 서귀포시 하효동 300-1,258,213,471
1818.0,효돈중학교,126.62008,33.26363,제주특별자치도 서귀포시 하효동 1460,51,97,148
1819.0,효돈초등학교,126.61641000000002,33.26375,제주특별자치도 서귀포시 하효동 1460,101,56,157
1820.0,앞동산,126.61425,33.26377,제주특별자치도 서귀포시 신효동 842-1,15,60,75
1821.0,신효,126.61113,33.263729999999995,제주특별자치도 서귀포시 신효동 768-1,39,78,117
1822.0,신효동,126.61012,33.26361,제주특별자치도 서귀포시 신효동 1544-35,86,15,101
1823.0,월라봉,126.60623999999999,33.26254,제주특별자치도 서귀포시 신효동 1151-2,26,12,38
1824.0,월라봉,126.60561000000001,33.26225,제주특별자치도 서귀포시 신효동 1136-2,15,29,44
1825.0,서귀포시중앙도서관,126.50773000000001,33.251670000000004,제주특별자치도 서귀포시 강정동 187,26,27,53
1826.0,종보존연구센터,126.682,33.275929999999995,제주특별자치도 서귀포시 남원읍 위미리 690-1,24,49,73
1827.0,종보존연구센터,126.68153000000001,33.27612,제주특별자치도 서귀포시 남원읍 위미리 4591-71,33,22,55
1828.0,세천동,126.675,33.27523,제주특별자치도 서귀포시 남원읍 위미리 894-4,33,29,62
1829.0,세천동,126.6747,33.275240000000004,제주특별자치도 서귀포시 남원읍 위미리 4591-71,31,25,56
1830.0,대원상동,126.67058,33.27483,제주특별자치도 서귀포시 남원읍 위미리 4591,9,9,18
1831.0,대원상동,126.66989,33.27496,제주특별자치도 서귀포시 남원읍 위미리 1574-3,9,12,21
1832.0,뒤통모루,126.66707,33.275259999999996,제주특별자치도 서귀포시 남원읍 위미리 1846-1,22,26,48
1833.0,뒤통모루,126.66689,33.2754,제주특별자치도 서귀포시 남원읍 위미리 1917-4,29,16,45
1834.0,상원동,126.66353000000001,33.27505,제주특별자치도 서귀포시 남원읍 위미리 1883-2,51,39,90
1835.0,위미문화의집,126.65983,33.27474,제주특별자치도 서귀포시 남원읍 위미리 2846-1,115,101,216
1836.0,위미문화의집,126.65836999999999,33.274770000000004,제주특별자치도 서귀포시 남원읍 위미리 4591,180,141,321
1837.0,위미1리사무소,126.65645,33.27411,제주특별자치도 서귀포시 남원읍 위미리 3155-3,86,91,177
1838.0,위미초등학교,126.65455,33.27367,제주특별자치도 서귀포시 남원읍 위미리 4610,76,70,146
1839.0,대화동,126.6518,33.27275,제주특별자치도 서귀포시 남원읍 위미리 4144-2,47,80,127
1840.0,서성동,126.65032,33.27245,제주특별자치도 서귀포시 남원읍 위미리 4148-8,55,21,76
1841.0,농협주유소,126.64738,33.27097,제주특별자치도 서귀포시 남원읍 신례리 3,7,17,24
1842.0,신례2리교차로,126.64323999999999,33.26746,제주특별자치도 서귀포시 남원읍 신례리 39-7,13,20,33
1843.0,농협주유소,126.64648000000001,33.27045,제주특별자치도 서귀포시 남원읍 신례리 274-1,22,12,34
1844.0,신례2리교차로,126.64294,33.26702,제주특별자치도 서귀포시 남원읍 신례리 25-2,33,35,68
1845.0,공천포,126.64053,33.26583,제주특별자치도 서귀포시 남원읍 신례리 118-2,87,86,173
1846.0,공천포,126.64017,33.26545,제주특별자치도 서귀포시 남원읍 신례리 2191,77,59,136
1847.0,망장포입구,126.6345,33.26408,제주특별자치도 서귀포시 남원읍 하례리 1887,32,44,76
1848.0,망장포입구,126.63391999999999,33.26415,제주특별자치도 서귀포시 남원읍 하례리 313-2,62,35,97
1849.0,하례1리입구,126.62608999999999,33.2635,제주특별자치도 서귀포시 남원읍 하례리 351-2,89,72,161
1850.0,하례1리입구,126.62618,33.26367,제주특별자치도 서귀포시 남원읍 하례리 344-4,77,60,137
1852.0,신례교,126.62463000000001,33.293420000000005,제주특별자치도 서귀포시 남원읍 신례리 2194,1,2,3
1853.0,신례교,126.62462,33.29352,제주특별자치도 서귀포시 남원읍 신례리 2194,5,6,11
1854.0,만지동,126.62675,33.29325,제주특별자치도 서귀포시 남원읍 신례리 1233-3,40,1,41
1855.0,만지동,126.62658,33.2929,제주특별자치도 서귀포시 남원읍 신례리 1225-1,5,27,32
1856.0,사가동,126.62735,33.290079999999996,제주특별자치도 서귀포시 남원읍 신례리 1056-2,7,3,10
1857.0,사가동,126.62735,33.290279999999996,제주특별자치도 서귀포시 남원읍 신례리 1301-1,14,4,18
1858.0,동문정류소,126.63025,33.289320000000004,제주특별자치도 서귀포시 남원읍 신례리 984-7,4,2,6
1859.0,동문정류소,126.63032,33.2888,제주특별자치도 서귀포시 남원읍 신례리 1024-13,5,2,7
1860.0,신례초등학교,126.63263,33.28518,제주특별자치도 서귀포시 남원읍 신례리 841-1,3,2,5
1864.0,신성동,126.6951,33.27479,제주특별자치도 서귀포시 남원읍 남원리 2420-2,26,38,64
1865.0,신성동,126.69457,33.27486,제주특별자치도 서귀포시 남원읍 남원리 2490-116,42,30,72
1866.0,위미3리마을회관,126.68867,33.27503,제주특별자치도 서귀포시 남원읍 위미리 168-2,32,45,77
1867.0,위미3리,126.68708000000001,33.2754,제주특별자치도 서귀포시 남원읍 위미리 172-7,43,21,64
1868.0,서귀포산업과학고등학교,126.59512,33.29573,제주특별자치도 서귀포시 상효동 1262-2,16,6,22
1869.0,서귀포산업과학고등학교,126.59557,33.295970000000004,제주특별자치도 서귀포시 상효동 1262-4,119,26,145
1870.0,하례환승정류장(하례리입구),126.60048,33.29998,제주특별자치도 서귀포시 상효동 1122-5,68,197,265
1872.0,감귤단지,126.60938999999999,33.30115,제주특별자치도 서귀포시 남원읍 하례리 1887,7,2,9
1878.0,돈내코,126.58482,33.29977,제주특별자치도 서귀포시 상효동 1453-1,2,58,60
1880.0,돈내코교,126.58878,33.299620000000004,제주특별자치도 서귀포시 상효동 1613,3,9,12
1881.0,고도농원,126.59368,33.28753,제주특별자치도 서귀포시 상효동 1350-2,6,5,11
1884.0,법호촌입구,126.59456999999999,33.29065,제주특별자치도 서귀포시 상효동 1296-4,4,7,11
1885.0,법호촌온성학교,126.59449,33.29186,제주특별자치도 서귀포시 상효동 1290-1,15,11,26
1886.0,법호촌온성학교,126.59475,33.29282,제주특별자치도 서귀포시 상효동 1300-15,10,6,16
1887.0,서귀포산업과학고등학교,126.59487,33.29515,제주특별자치도 서귀포시 상효동 1262-3,62,153,215
1906.0,토평초등학교,126.59055,33.26807,제주특별자치도 서귀포시 토평동 1278-1,9,14,23
1907.0,토평초등학교,126.58888,33.268,제주특별자치도 서귀포시 토평동 1304-8,18,5,23
1910.0,동홍분식,126.56816,33.26676,제주특별자치도 서귀포시 동홍동 1073-34,4,3,7
1912.0,동홍동청소년문화의집,126.56872,33.265879999999996,제주특별자치도 서귀포시 동홍동 1126-3,5,14,19
1913.0,동홍동청소년문화의집,126.56863,33.26608,제주특별자치도 서귀포시 동홍동 1075-5,28,2,30
1914.0,서귀포향토오일시장,126.57394,33.26574,제주특별자치도 서귀포시 동홍동 807-4,99,14,113
1915.0,서귀포향토오일시장,126.57399,33.265640000000005,제주특별자치도 서귀포시 동홍동 789-3,4,47,51
1916.0,측골,126.58332,33.267179999999996,제주특별자치도 서귀포시 토평동 2272-7,9,45,54
1918.0,비석거리,126.57751999999999,33.25613,제주특별자치도 서귀포시 동홍동 657-4,10,151,161
1919.0,비석거리,126.57745,33.25578,제주특별자치도 서귀포시 토평동 867-11,833,130,963
1920.0,답다니,126.57983,33.25882,제주특별자치도 서귀포시 토평동 965-7,6,11,17
1921.0,답다니,126.57973,33.2589,제주특별자치도 서귀포시 토평동 3245,3,14,17
1923.0,흙통,126.58228000000001,33.26191,제주특별자치도 서귀포시 토평동 2335-7,4,1,5
1925.0,오희준공원,126.5852,33.26618,제주특별자치도 서귀포시 토평동 2263-5,2,9,11
1926.0,평안전문요양원,126.58845,33.28135,제주특별자치도 서귀포시 토평동 1700-1,25,4,29
1927.0,평안전문요양원,126.58827,33.28068,제주특별자치도 서귀포시 토평동 1693-18,22,48,70
1929.0,꽃동산,126.58863999999998,33.27942,제주특별자치도 서귀포시 토평동 1707-1,6,3,9
1930.0,뒷빌레,126.58979,33.27391,제주특별자치도 서귀포시 토평동 1600-1,1,1,2
1931.0,뒷빌레,126.58965,33.273270000000004,제주특별자치도 서귀포시 토평동 1541-1,5,10,15
1932.0,토평마을회관,126.5898,33.27192,제주특별자치도 서귀포시 토평동 1426-9,57,61,118
1934.0,토평마을회관,126.58975,33.27053,제주특별자치도 서귀포시 토평동 1341-10,69,44,113
1935.0,영천동주민센터,126.58733000000001,33.2688,제주특별자치도 서귀포시 토평동 1310-5,27,34,61
1936.0,영천동주민센터,126.58713,33.268879999999996,제주특별자치도 서귀포시 토평동 3245,22,10,32
1937.0,L마트,126.56003,33.2643,제주특별자치도 서귀포시 동홍동 2187,14,60,74
1938.0,주공아파트5단지,126.56115,33.2646,제주특별자치도 서귀포시 동홍동 1674,92,7,99
1939.0,남주중고등학교,126.56615,33.2744,제주특별자치도 서귀포시 동홍동 948-2,7,6,13
1941.0,강정천,126.48635,33.2336,제주특별자치도 서귀포시 강정동 5647-1,30,29,59
1942.0,강정천,126.4876,33.23402,제주특별자치도 서귀포시 강정동 2673-4,50,17,67
1943.0,켄싱턴리조트악근천,126.49043,33.2344,제주특별자치도 서귀포시 강정동 5628,117,94,211
1944.0,켄싱턴리조트악근천,126.49082,33.23462,제주특별자치도 서귀포시 강정동 2626-1,133,69,202
1945.0,서년듸,126.49468,33.23555,제주특별자치도 서귀포시 강정동 2483-3,21,8,29
1946.0,서년듸,126.49488000000001,33.23574,제주특별자치도 서귀포시 강정동 2483-1,6,7,13
1947.0,고향모루,126.49823,33.23645,제주특별자치도 서귀포시 강정동 851-6,24,29,53
1948.0,고향모루,126.49852,33.23638,제주특별자치도 서귀포시 강정동 885-2,49,13,62
1949.0,서건도입구,126.50313,33.23592,제주특별자치도 서귀포시 강정동 572-2,34,55,89
1950.0,서건도입구,126.50332,33.23584,제주특별자치도 서귀포시 강정동 637-2,43,21,64
1951.0,중문관광단지,126.41271,33.2522,제주특별자치도 서귀포시 색달동 2822-1,60,459,519
1952.0,(구)중앙파출소,126.56088999999999,33.2476,제주특별자치도 서귀포시 서귀동 341,492,84,576
1953.0,제주은행,126.56356000000001,33.24807,제주특별자치도 서귀포시 서귀동 274-11,1148,330,1478
1954.0,동미빌딩,126.56658,33.24866,제주특별자치도 서귀포시 서귀동 256-11,388,134,522
1955.0,청소년문화의집,126.56505,33.25043,제주특별자치도 서귀포시 서귀동 335,196,695,891
1956.0,청소년문화의집,126.56405,33.25088,제주특별자치도 서귀포시 서귀동 279-14,562,267,829
1957.0,중앙로터리,126.56058,33.25285,제주특별자치도 서귀포시 서귀동 336,865,1067,1932
1958.0,서귀북초등학교,126.55896000000001,33.26095,제주특별자치도 서귀포시 서홍동 307-3,184,22,206
1959.0,구삼일금고,126.56168000000001,33.2492,제주특별자치도 서귀포시 서귀동 336,240,261,501
1960.0,오션팰리스호텔,126.56208000000001,33.24617,제주특별자치도 서귀포시 서귀동 494-7,87,86,173
1961.0,오션팰리스호텔,126.56187,33.24603,제주특별자치도 서귀포시 서귀동 437-2,55,60,115
1962.0,솔동산입구,126.56369,33.244609999999994,제주특별자치도 서귀포시 서귀동 961,89,112,201
1963.0,솔동산입구,126.56368,33.24474,제주특별자치도 서귀포시 서귀동 475-3,161,67,228
1964.0,송산동주민센터,126.56561,33.24537,제주특별자치도 서귀포시 서귀동 553-11,55,33,88
1966.0,서귀포중학교,126.56875,33.24765,제주특별자치도 서귀포시 서귀동 221-14,40,19,59
1967.0,세기아파트,126.57523,33.25268,제주특별자치도 서귀포시 동홍동 139-11,64,163,227
1968.0,보목포구입구,126.60458,33.241279999999996,제주특별자치도 서귀포시 보목동 470-1,12,2,14
1970.0,칼호텔,126.57786999999999,33.24797,제주특별자치도 서귀포시 동홍동 215,18,28,46
1971.0,서귀포중학교,126.56906000000001,33.247679999999995,제주특별자치도 서귀포시 서귀동 222-3,64,41,105
1973.0,주공2단지,126.57252,33.2548,제주특별자치도 서귀포시 동홍동 657-5,34,118,152
1974.0,산남새마을금고,126.57378,33.254909999999995,제주특별자치도 서귀포시 동홍동 657-5,124,20,144
1976.0,동홍초등학교,126.57018000000001,33.25933,제주특별자치도 서귀포시 동홍동 657-1,1,1,2
1978.0,거문머들,126.5342,33.25699,제주특별자치도 서귀포시 호근동 630-1,1,1,2
1980.0,동문,126.53098999999999,33.25732,제주특별자치도 서귀포시 호근동 1309-9,16,7,23
1981.0,고갠드르,126.52418999999999,33.25472,제주특별자치도 서귀포시 서호동 1490,32,10,42
1982.0,남문,126.52434,33.25257,제주특별자치도 서귀포시 서호동 1490,13,5,18
1983.0,남문,126.52421000000001,33.252629999999996,제주특별자치도 서귀포시 서호동 276-3,8,6,14
1984.0,서호입구,126.52423999999999,33.24757,제주특별자치도 서귀포시 서호동 1539,1,2,3
1988.0,대평리,126.36692,33.23492,제주특별자치도 서귀포시 안덕면 창천리 823-2,176,55,231
1989.0,대평리,126.36693000000001,33.235209999999995,제주특별자치도 서귀포시 안덕면 창천리 876-5,231,253,484
1992.0,하예중동,126.38413,33.2416,제주특별자치도 서귀포시 하예동 1962,92,14,106
1993.0,하예중동,126.38416000000001,33.24179,제주특별자치도 서귀포시 하예동 392,14,65,79
1994.0,예래동가동거리,126.38805,33.245329999999996,제주특별자치도 서귀포시 하예동 266-4,22,2,24
2001.0,정문동,126.39363,33.24965,제주특별자치도 서귀포시 상예동 1309-2,2,50,52
2002.0,예래동주민센터,126.39771999999999,33.25377,제주특별자치도 서귀포시 상예동 528,6,48,54
2003.0,예래동주민센터,126.39855,33.25425,제주특별자치도 서귀포시 상예동 534-4,20,10,30
2004.0,상예입구,126.40433999999999,33.2576,제주특별자치도 서귀포시 색달동 2094-5,17,85,102
2005.0,상예입구,126.40448,33.2578,제주특별자치도 서귀포시 색달동 2091-4,91,29,120
2007.0,파라다이스호텔입구,126.57692,33.24753,제주특별자치도 서귀포시 동홍동 317-16,30,3,33
2008.0,서귀포항,126.5645,33.23977,제주특별자치도 서귀포시 서귀동 783-15,19,156,175
2009.0,뉴경남호텔,126.55957,33.24613,제주특별자치도 서귀포시 서귀동 803,33,883,916
2010.0,플레이케이팝박물관,126.41343,33.25018,제주특별자치도 서귀포시 색달동 2864-36,172,151,323
2012.0,하나호텔한국관광공사,126.40843000000001,33.2502,제주특별자치도 서귀포시 색달동 2822-1,131,64,195
2013.0,신라호텔,126.40793000000001,33.24775,제주특별자치도 서귀포시 색달동 3039-3,123,109,232
2014.0,하얏트호텔,126.40579,33.24511,제주특별자치도 서귀포시 색달동 3039-1,276,207,483
2019.0,아랑조을거리입구,126.55937,33.25116,제주특별자치도 서귀포시 서귀동 305-11,181,183,364
2020.0,평생학습관,126.55807,33.2495,제주특별자치도 서귀포시 서귀동 337,485,653,1138
2021.0,제주국제컨벤션센터,126.42466,33.2434,제주특별자치도 서귀포시 중문동 2507,1314,224,1538
2022.0,향토오일시장,126.57516000000001,33.26743,제주특별자치도 서귀포시 동홍동 2174,13,26,39
2023.0,대포동,126.43168,33.24293,제주특별자치도 서귀포시 대포동 1599-1,5,11,16
2024.0,큰솔동산,126.43185,33.24742,제주특별자치도 서귀포시 대포동 760-2,10,6,16
2025.0,큰솔동산,126.43173999999999,33.2474,제주특별자치도 서귀포시 대포동 760-3,12,14,26
2026.0,법환농협,126.5121,33.23721,제주특별자치도 서귀포시 법환동 1275-5,132,41,173
2027.0,수모루,126.52441999999999,33.24605,제주특별자치도 서귀포시 서호동 24-1,42,30,72
2028.0,제석공원,126.56731,33.24612,제주특별자치도 서귀포시 서귀동 961,15,33,48
2029.0,서귀포YWCA,126.56528999999999,33.24457,제주특별자치도 서귀포시 서귀동 558-8,22,9,31
2030.0,서귀포초등학교,126.56508000000001,33.2427,제주특별자치도 서귀포시 서귀동 721-2,31,4,35
2031.0,파인힐호텔,126.56464,33.24112,제주특별자치도 서귀포시 서귀동 782-5,35,1,36
2032.0,천지연폭포입구,126.56131,33.241209999999995,제주특별자치도 서귀포시 서귀동 961,318,3,321
2033.0,천지연폭포입구,126.56147,33.241240000000005,제주특별자치도 서귀포시 서귀동 659-2,2,29,31
2034.0,서귀포항,126.56393,33.239779999999996,제주특별자치도 서귀포시 서귀동 788-10,1,16,17
2035.0,파인힐호텔,126.56453,33.24122,제주특별자치도 서귀포시 서귀동 776-1,6,49,55
2036.0,송산동주민센터,126.56516,33.24445,제주특별자치도 서귀포시 서귀동 575-2,2,9,11
2037.0,제석공원,126.56696000000001,33.24608,제주특별자치도 서귀포시 서귀동 166-4,26,29,55
