STATION_NM,LOCAL_X,LOCAL_Y,USAGE
한경면사무소,126.18373000000001,33.34985,999
용화로,126.50889,33.509679999999996,997
아라초등학교,126.54451999999999,33.4777,992
성산농협종합유통센터,126.90687,33.42582,991
영평동,126.5635,33.47916,989
보성초등학교,126.27675,33.24994,988
신라호텔,126.40793000000001,33.24775,984
정실오거리,126.51363,33.46723,983
수원리,126.26913,33.42566,983
대천환승정류장(교래방향),126.73451000000001,33.435179999999995,981
평대리서동,126.83778000000001,33.530770000000004,980
감산리서동,126.34866000000001,33.256809999999994,980
아름마을아파트,126.42833999999999,33.48413,980
용담사거리,126.51371999999999,33.51093,980
국제교회,126.27806000000001,33.282959999999996,974
월림삼거리,126.2562,33.35002,974
광령초등학교,126.43643999999999,33.4607,974
송산동주민센터,126.56561,33.24537,972
연대마을,126.42325,33.49174,961
장전리동가름,126.39532,33.45254,958
유수암상동,126.40795,33.422990000000006,957
문예회관,126.53568999999999,33.50495,957
성읍2리,126.76886999999999,33.41088,955
하도리창흥동,126.88738000000001,33.50877,954
농협주유소,126.64648000000001,33.27045,953
귀덕새마을금고,126.28327,33.43994,953
교래리보건소,126.6762,33.43626,949
행원농공단지,126.81438,33.5493,949
서귀포중학교,126.56875,33.24765,947
아르미아파트,126.59428,33.4961,946
선반로입구,126.50548,33.24138,945
제주국제공항입구,126.49647,33.50461,945
삼정지에듀,126.27766000000001,33.2849,941
일과2리사무소,126.22381000000001,33.2452,941
주공2단지,126.57195,33.25285,939
큰구릉내,126.41353000000001,33.48655,939
고근산,126.51373000000001,33.260329999999996,939
영락사통,126.20777,33.2606,939
하모3리 축협,126.2524,33.22531,936
충혼묘지광장,126.57037,33.30751,935
신성동,126.6951,33.27479,932
동홍동청소년문화의집,126.56777,33.265,932
표선초등학교,126.83618,33.329840000000004,932
서상효,126.59652,33.2728,931
삼양3동포구,126.57623999999998,33.52717,930
광령1리사무소,126.43976,33.46099,930
북촌리,126.69523000000001,33.54797,923
도련1동입구,126.58896000000001,33.51263,922
제주공룡원,126.43186000000001,33.443290000000005,922
교래리보건소,126.67669,33.43665,920
금산목,126.80452,33.55322,920
제주시보건소,126.51937,33.49129,919
북촌다려마을,126.70022,33.55107,918
제주웰컴센터,nan,0.0,916
성읍1리,126.79992,33.3921,916
이도수선화아파트,126.55142,33.49064,916
가흥동,126.80851000000001,33.30758,914
장안그랜드빌라,126.5964,33.24375,912
산굼부리,126.68933,33.435320000000004,910
정문동,126.39367,33.24938,909
동광환승정류장1,126.33932,33.31021,907
신천리취락구조,126.85395,33.34848,906
수산초등학교,126.88616,33.44635,904
온평초등학교,126.89692,33.4066,903
효돈농협하나로마트,126.61724,33.26072,902
희진주유소,126.87404,33.37757,900
전원마을,126.63871,33.47485,900
추자면자치센터,126.29681000000001,33.963640000000005,897
귀덕새마을금고,126.28236000000001,33.43974,896
삼무공원,126.49004,33.49116,896
사라봉경로당입구,126.53853000000001,33.51615,896
상가리동동,126.34728,33.45208,895
공무원연금공단,126.51773,33.25464,894
귀덕2리,126.27913999999998,33.43732,894
법환새마을금고,126.51398,33.23843,893
덕수초등학교,126.30298,33.250690000000006,890
제주버스터미널(종점),126.51632,33.499190000000006,889
해안,126.45433999999999,33.45857,888
세화1리마을회관,126.79838000000001,33.33165,887
광대왓,126.51857,33.24752,886
동문정류소,126.63025,33.289320000000004,886
오래물광장,126.46718,33.50501,886
엘지마트,126.29451999999999,33.96141,881
대원마을,126.5345,33.4765,881
서귀포자연휴양림,126.45751000000001,33.31201,879
성산국민체육센터,126.90579,33.468720000000005,877
고성오일시장,126.91413,33.4523,874
모슬포항,126.2524,33.21754,872
고산문화의집,126.18328999999999,33.300290000000004,871
평대초등학교,126.83878999999999,33.52884,870
새서귀초등학교,126.51297,33.254329999999996,869
용마로,126.50618,33.515159999999995,869
하도리,126.88259,33.51777,867
평대리서동,126.83758,33.53078,867
하천리중동,126.84062,33.347229999999996,866
하가리주승골,126.35077,33.45774,863
폭낭사거리,126.74597,33.28663,858
송당초등학교,126.77986999999999,33.471779999999995,854
판포리상동,126.20451000000001,33.36765,854
자연빌라,126.53898000000001,33.26218,851
거로사거리,126.55526,33.507,850
라마다프라자제주호텔,126.51848000000001,33.518229999999996,850
안남동,126.40616000000001,33.48238,847
농림축산검역본부,126.50469,33.51007,845
가시나물,126.57014,33.471090000000004,844
제주민속오일장입구,126.47495,33.493759999999995,844
혼인지입구,126.89882,33.41102,844
성산읍사무소,126.9111,33.44097,841
주공2아파트,126.57185,33.25225,839
정혜재활원,126.57818999999999,33.287,838
서건도,126.50425,33.23605,830
덕수초등학교,126.30357,33.25023,829
남원생활체육관,126.70634,33.27572,828
항몽유적지입구,126.41046000000001,33.4574,826
제주사대부설중학교,126.51043999999999,33.51497,825
가마초등학교,126.79961999999999,33.3067,825
월정사,126.51052,33.46778,824
종달리,126.89617,33.49495,824
덕수리동동,126.30856999999999,33.25053,824
제주민속촌,126.84236000000001,33.324740000000006,823
남양맨션,126.5679,33.25592,823
남성마을,126.55417,33.24262,821
고성리장만이동산,126.90068000000001,33.44535,820
시흥리,126.89673,33.47625,819
한남리사무소,126.69555,33.31192,819
동광문화마을,126.33815,33.30592,819
GM빌라,126.52078999999999,33.46673,813
행원목장,126.76983,33.51767,811
애월읍사무소,126.32902,33.46308,810
아랑조을거리입구,126.55955,33.25108,806
블랭섬홀아시아,126.28391,33.29115,806
유수암상동경로당,126.4056,33.423429999999996,805
월평아왜낭목,126.4588,33.24353,804
산방산,126.31245,33.23623,801
화북공업지역입구,126.56453,33.51173,801
신산리,126.87695,33.382329999999996,798
구몰리동,126.31562,33.42473,798
고산환승정류장(종점),126.18023000000001,33.30077,797
오조해녀의집,126.92232,33.4687,797
남양맨션,126.56808000000001,33.25584,795
염돈동,126.49405,33.25012,795
"다랑쉬오름입구(남),손지오름",126.81713,33.46024,794
헬스케어타운리조트,126.55771999999999,33.285959999999996,794
평안전문요양원,126.58845,33.28135,792
탐라중학교,126.54393999999999,33.49085,792
안덕면사무소,126.33003000000001,33.25731,789
대원상동,126.67058,33.27483,787
남조로검문소,126.65782,33.46986,787
고성1리사무소,126.41264,33.45805,783
입석동,126.59728,33.316359999999996,782
한국오우퍼빌,126.57195,33.25758,782
용해로,126.50258000000001,33.51522,779
와흘리,126.63608,33.50455,775
금등리마을,126.19296000000001,33.36175,774
제주해안경비단,126.82303999999999,33.35691,772
어음2리사무소,126.33663,33.40122,770
명월리,126.26647,33.38705,770
성산읍사무소,126.91203,33.44225,769
고성리장만이동산,126.90047,33.44555,766
신례교,126.62462,33.29352,766
공물,126.51635,33.24067,765
동물개동산앞,126.43105,33.24013,763
안성리,126.28195,33.249390000000005,762
비석거리,126.57672,33.25427,760
수원주유소,126.26651000000001,33.42371,759
신도1리,126.19133000000001,33.27841,759
성산항,126.93008,33.47032,758
금성리,126.30238999999999,33.444959999999995,758
향토오일시장,126.57516000000001,33.26743,757
제주목장,126.67799,33.41741,756
교래입구,126.61678,33.41938,755
계룡동,126.83389,33.53362,755
거문머들,126.53424,33.256879999999995,754
약천사,126.45083999999999,33.24289,753
농업기술원,126.48661000000001,33.260909999999996,752
대정고등학교,126.2619,33.23035,752
신례2리교차로,126.64294,33.26702,751
송당초등학교,126.77923,33.47184,751
항몽유적지입구,126.4107,33.45742,750
막동산,126.52343,33.25647,750
신화역사공원,126.3189,33.30513,750
명도암입구삼거리,126.64043999999998,33.42757,748
성읍2리,126.76987,33.410109999999996,746
승천로,126.54165,33.49331,745
용마로,126.50595,33.514829999999996,744
광령2리사무소,126.42912,33.44932,744
효돈농협하나로마트,126.618,33.26045,743
자운당,126.3568,33.4676,742
삼도119센터,126.51778,33.51449,740
하도초등학교,126.87902,33.51812,740
교래리,126.67568,33.42463,737
신례초등학교,126.63263,33.28518,736
새가름,126.50413999999999,33.47325,736
난산동동네,126.8758,33.40206,736
동부하수처리장입구,126.59403999999999,33.24436,734
씨사이드홈,126.72421000000001,33.28052,731
김만덕기념관,126.52991999999999,33.51592,722
창남거리,126.58143000000001,33.25623,720
양지(추모)공원,126.57652,33.43865,720
모감동,126.38108000000001,33.47591,720
신흥동,126.18238000000001,33.34063,719
연미월왓,126.50908000000001,33.48109,717
숨비나리,126.35422,33.28403,716
용강동퐁낭밭,126.58424,33.47133,716
가시농협,126.7716,33.35269,715
제주국제공항(종점),126.49328999999999,33.505720000000004,715
수악교,126.61036999999999,33.33469,715
신도3리,126.18588000000001,33.28585,713
숨비나리,126.35415,33.2839,713
농협하나로마트,126.91282,33.44623,710
토요시장입구,126.25192,33.22129,708
화순동취락지구,126.34033000000001,33.25006,707
당동산,126.4336,33.4599,706
앞동산,126.61395,33.265679999999996,705
삼담우체국,126.51303999999999,33.50253,705
평화의마을,126.29265,33.27967,704
붉은오름휴양림입구,126.68276999999999,33.403259999999996,704
소보리당,126.38418,33.26432,702
제주월드컵경기장(600번),126.50907,33.249109999999995,701
한지동,126.81223,33.30918,700
한림체육관,126.26733999999999,33.40892,699
중흥/골드클래스아파트,126.50203,33.25255,698
고산,126.17942,33.30307,697
성읍1리,126.79948999999999,33.38375,697
남문,126.52434,33.25257,697
산방산,126.31057,33.2368,696
도련반석스위트타운,126.59107,33.50666,696
몰래물,126.48283,33.51051,696
법호촌입구,126.59456999999999,33.29065,696
표선오일시장,126.83083,33.32183,694
서호동마을회관,126.52278999999999,33.257290000000005,694
농협하나로마트,126.72072,33.284079999999996,692
연미월왓,126.50804,33.48154,691
강정새마을금고,126.47731,33.236470000000004,690
웃인다마을,126.54925,33.464459999999995,690
대신중학교,126.505,33.256190000000004,687
동홍대림,126.57202,33.25592,687
용강마을,126.58553,33.4757,685
신풍리사무소,126.83561999999999,33.36074,685
오설록,126.2888,33.30454,684
신사수동,126.47751000000001,33.50874,684
귀덕3리,126.29618,33.418929999999996,684
대수동,126.23362,33.23959,683
유수암(거문덕이),126.40006000000001,33.43095,683
아이뜨락공원,126.55343,33.264109999999995,682
남원중학교,126.71763999999999,33.280640000000005,680
서광리,126.32465,33.289190000000005,679
용운동,126.27592,33.43195,678
달샘마을,126.56996000000001,33.47442,678
송천교,126.77843,33.30733,675
번대동,126.39157,33.47889,674
화순문화마을,126.33018999999999,33.25251,673
거로복지회관,126.56113,33.508340000000004,672
대포포구,126.43575,33.23879,672
탐라도서관,126.47758999999999,33.477540000000005,670
선흘2리입구,126.70153,33.458859999999994,669
"다랑쉬오름입구(남),손지오름",126.81711999999999,33.46031,668
하동복지회관,126.29677,33.44437,667
바가잣도,126.52743000000001,33.26126,666
무도동,126.74192,33.28496,666
백구동네,126.42575,33.25636,665
봉개체육공원,126.61158,33.48428,665
삼화아파트,126.54383,33.509370000000004,664
제주중앙중학교,126.5001,33.485690000000005,664
서건도입구,126.50332,33.23584,663
귀덕3리,126.2962,33.41901,661
검은여입구,126.58253,33.2481,661
용강동대합실,126.58617,33.47842,660
하가리연못,126.34839,33.4558,660
앞밭가름,126.40166,33.44283,658
교래사거리,126.67161000000002,33.4344,658
동홍초등학교입구,126.56811,33.25857,656
신창리한경수협,126.18279,33.347609999999996,655
묵리입구,126.30906,33.94794,655
하동복지회관,126.29678999999999,33.44421,655
진우파크빌,126.90501,33.44613,654
산지물,126.5647,33.265370000000004,652
으뜸마을,126.48033999999998,33.47894,651
색달마을입구,126.41348,33.26031,649
용수리,126.17853999999998,33.32101,648
신풍리하동,126.86511000000002,33.36257,647
상가리,126.34188999999999,33.45174,646
어리목입구,126.48533,33.39022,645
사가동,126.62735,33.290279999999996,641
동홍초등학교입구,126.56848000000001,33.25888,641
오션팰리스호텔,126.56187,33.24603,640
남흘동,126.74328,33.55535,639
구억리삼거리,126.2794,33.27278,638
위미농협하례지소,126.60955,33.29768,636
생각하는정원,126.25526,33.326,636
하례2리,126.60598999999999,33.28929,632
새가름마을,126.62881999999999,33.50482,632
수산2리,126.86513000000001,33.43975,631
의귀교회앞,126.71387,33.31235,631
복호동입구,126.19668,33.3365,631
사가동,126.62735,33.290079999999996,630
덕천리,126.77078,33.50244,629
성읍1리,126.80026000000001,33.39208,628
4.3평화공원,126.6219,33.451029999999996,627
온평리,126.89656000000001,33.40432,626
대림사거리,126.27776000000001,33.42216,626
월령리,126.2174,33.37595,625
예래사우나,126.38501000000001,33.264179999999996,624
위미3리,126.68672,33.27531,624
서귀포항입구,126.5643,33.24009,622
안성리사무소앞,126.28126999999999,33.249340000000004,622
파인힐호텔,126.56464,33.24112,620
망장포입구,126.6345,33.26408,618
청수리,126.24456,33.32114,618
광령3리,126.42445,33.45875,617
회수삼거리,126.4424,33.26133,617
신양리,126.91621,33.435590000000005,616
혜원정사,126.60065,33.49038,616
광평고치동산,126.46373,33.4836,616
대천환승정류장,126.73682,33.43628,615
성읍1리,126.7997,33.3837,615
수산1리사거리,126.88377,33.44242,614
유수암리사무소,126.40328999999998,33.44143,614
상귀리,126.40911000000001,33.47202,613
대흘초등학교,126.6585,33.49897,613
트릭아트뮤지엄,126.78723000000001,33.39946,613
만지동,126.62658,33.2929,611
성읍환승정류장(성읍1리사무소),126.79827,33.38943,611
납읍리섯잣길,126.32758000000001,33.43705,610
서귀포칼호텔(종점),126.58078,33.247009999999996,609
묵은길입구,126.48848999999998,33.250440000000005,608
수산리사무소,126.88238999999999,33.44769,607
동수동,126.6225,33.51762,607
진평연립입구,126.5222,33.47055,605
해안로,126.47231000000001,33.50932,603
와산삼거리,126.68226000000001,33.49129,601
상귀리,126.40983999999999,33.4735,601
흙통,126.58228000000001,33.26191,600
한라주택,126.4268,33.48807,599
인향동입구,126.24571,33.272290000000005,598
희진주유소,126.87364,33.37661,597
함덕리(4구),126.67421999999999,33.53929,597
동부경찰서,126.53681,33.50178,595
일성콘도미니엄,126.22169,33.38499,595
표선면충혼묘지,126.76281000000002,33.41621,595
성산국민체육센터,126.90588000000001,33.46885,594
전원유치원,126.53966000000001,33.48724,594
조수리,126.22831000000001,33.33576,593
라임오렌지빌,126.58701,33.24686,593
대포항,126.43767,33.23987,592
상도리세화고등학교,126.86353000000001,33.516529999999996,591
세화고등학교,126.863,33.5168,590
관전동,126.42015,33.48983,589
제주아트리움,126.45606000000001,33.46559,586
청화마을입구,126.43023000000001,33.45608,585
거로남쪽입구,126.5613,33.50493,581
산이수동,126.29012,33.20835,580
동문정류소,126.63032,33.2888,580
외돌개,126.54763,33.241240000000005,579
하추자보건소,126.33081000000001,33.946290000000005,579
충혼묘지,126.64983000000001,33.541920000000005,579
한림고등학교,126.25841000000001,33.39918,578
대정농공단지입구,126.22026000000001,33.24807,578
도두동,126.4662,33.50287,577
대흘1리,126.65392,33.49855,576
도평입구,126.46503999999999,33.4795,576
한림천주교회,126.26528,33.417790000000004,576
신세계빌라,126.51467,33.239540000000005,576
거로남쪽입구,126.56168999999998,33.50495,575
원불교,126.7149,33.28485,575
월라봉,126.60561000000001,33.26225,575
하가리오당빌레,126.35085,33.453179999999996,574
동광육거리,126.34119,33.310140000000004,573
만지동,126.62675,33.29325,571
영락교회,126.54364,33.51112,570
서부신협유통영농조합,126.26125,33.33546,570
고산1리(구출장소),126.17855,33.30657,566
답다니,126.57983,33.25882,565
우령서로입구,126.4264,33.49155,563
낙선동,126.69353000000001,33.51467,563
한라생태숲,126.59716,33.429559999999995,562
하도리서문동,126.87133,33.52002,562
좌기동,126.23425,33.27454,561
제석공원,126.56696000000001,33.24608,561
서복전시관,126.57043999999999,33.245020000000004,560
상효입구,126.59567,33.2596,559
성화마을회관,126.50278999999999,33.51227,558
여의물,126.53777,33.24483,557
큰솔동산,126.43173999999999,33.2474,557
구시장터,126.32503,33.435179999999995,555
창천리남당물동산,126.36731999999999,33.2617,555
올리수,126.71366,33.32457,555
메이즈랜드,126.79833,33.49068,554
도평로광평마을입구,126.46198000000001,33.47914,553
신례2리교차로,126.64323999999999,33.26746,553
세화2리사무소,126.8039,33.30685,552
원당분화원,126.59493,33.52107,550
성수동,126.41273999999999,33.48079,550
전경대입구,126.87763999999999,33.506809999999994,550
화전마을,126.35902,33.35143,549
봉성리서성동,126.31071999999999,33.41738,549
전원마을,126.63868000000001,33.47456,549
삼도119센터,126.51789,33.51457,547
상창리사무소,126.36505,33.27268,547
LH12단지,126.52263,33.25002,545
서년듸,126.49468,33.23555,544
삼매봉도서관,126.55363999999999,33.24557,543
금악초등학교,126.29571000000001,33.35719,543
평대리동동,126.8495,33.52432,543
어두모루,126.43851000000001,33.25147,542
굿밭거리,126.52505,33.257459999999995,542
효성빌라,126.57683,33.251870000000004,542
초록마을,126.28666000000001,33.441179999999996,542
망동산,126.61885,33.256809999999994,541
한라일보,126.51987,33.4986,540
제석공원,126.56731,33.24612,540
고장낭밭,126.59935,33.27414,540
임항로,126.54028000000001,33.52071,537
예원동,126.39782,33.46095,537
영흥리,126.29642,33.959990000000005,536
첨단행복주택,126.57563999999999,33.455420000000004,535
약천사(출발지),126.45061000000001,33.243359999999996,535
죽성마을입구,126.5491,33.46313,535
용운동,126.27596000000001,33.43227,534
서광동리마을,126.32885,33.28682,529
서귀포경찰서,126.50761000000001,33.256370000000004,528
디삘레,126.71093,33.33122,528
제주장애인요양원,126.5713,33.45514,528
노루생태관찰원,126.62753000000001,33.44485,527
보목포구(도착),126.60687,33.23936,527
배튼개입구,126.44357,33.24157,523
신풍리하동,126.8653,33.363929999999996,522
하귀휴먼시아입구,126.41515,33.48573,521
소길리,126.37913999999999,33.44121,521
고성2리,126.42403,33.43694,520
안덕119센터,126.3289,33.250609999999995,519
수농원,126.76973999999998,33.30299,517
대진유토피아,126.81477,33.34241,517
가시농협,126.77147,33.35263,516
표선고등학교,126.82975,33.33104,516
하귀휴먼시아2단지앞,126.41468,33.481359999999995,514
하천하동,126.84488999999999,33.34033,514
국세공무원교육원국토교통부인재개발원,126.51552,33.254490000000004,514
서의동,126.70385,33.3011,512
한지동,126.81153,33.309059999999995,511
상명리,126.27443000000001,33.357409999999994,506
상귀리,126.40919,33.472,505
열방대학,126.70166,33.53696,502
국세공무원교육원생활관,126.51943999999999,33.255559999999996,501
농림축산검역본부,126.50468000000001,33.5099,500
거물여,126.8007,33.33218,497
오희준공원,126.5852,33.26618,496
서귀포자연휴양림,126.45751000000001,33.31185,495
신광사거리,126.49333,33.493840000000006,495
한의원,126.29416,33.96232,495
911의원,126.67808000000001,33.540690000000005,492
수산교차로,126.39578999999999,33.471140000000005,492
상천리사무소,126.37998999999999,33.30723,492
봉성하나로마트,126.31265,33.41888,492
오봉교,126.52627,33.474740000000004,491
저지오름,126.25648000000001,33.33341,491
하효마을다목적회관,126.61758,33.25815,491
동홍동청소년문화의집,126.56872,33.265879999999996,490
대포항,126.43773,33.239740000000005,489
태흥3리,126.76083,33.29568,489
초록마을,126.64496000000001,33.4712,489
모슬포우체국,126.25518999999998,33.22255,487
흙통,126.5829,33.26239,487
삼다체육공원입구,126.51863,33.25159,487
송악도서관,126.24824,33.22573,487
하우목동,126.95093,33.50731,486
삼달1리사무소,126.84705,33.374359999999996,485
수산초등학교,126.88632,33.44625,484
수산2리입구,126.87388999999999,33.438829999999996,482
송천교,126.77767,33.3075,482
봉성리서성동,126.31071999999999,33.41721,481
중문관광단지여미지식물원입구,126.41268000000001,33.252140000000004,480
금능석물원,126.22628,33.38603,480
어영마을,126.48947,33.519009999999994,479
사거리,126.43207,33.24497,479
연미마을,126.50738,33.486999999999995,479
용해로,126.50226,33.51575,478
탐라교육원,126.53277,33.42587,476
병문교,126.51848999999999,33.50897,474
중문관광단지,126.41271,33.2522,474
서귀포향토오일시장,126.57399,33.265640000000005,474
하천리몰고랑터,126.83679,33.35382,473
산이수동,126.29025,33.20847,472
월광로,126.4692,33.48833,471
서귀포경찰서,126.5076,33.25608,469
허물서,126.47386999999999,33.2385,469
고산1리,126.18026,33.300940000000004,467
연미입구,126.50838,33.48762,464
구한경의원앞,126.18268,33.34407,464
사동복지회관,126.28872,33.44187,463
산남내,126.77588999999999,33.47094,462
어음1리사무소,126.3307,33.41722,462
오조리,126.91305,33.46712,461
상천리,126.38141,33.307140000000004,461
장전알동네,126.38561999999999,33.45175,461
동홍초등학교,126.57083,33.25923,460
신창중학교,126.18271000000001,33.34737,459
청용사,126.33073999999999,33.44166,458
계명동,126.4268,33.4855,457
가물개공원,126.58482,33.52455,456
의귀서동네,126.71198000000001,33.30986,456
오광로,126.46056999999999,33.485659999999996,455
연미마을,126.50708999999999,33.48686,453
대흘2리,126.67643000000001,33.51267,453
헬스케어타운,126.56379,33.28099,453
성산리취락구조,126.93441000000001,33.466029999999996,452
제주항공우주박물관,126.30123999999999,33.30337,452
어촌계입구,126.749,33.28829,452
노리매,126.28735,33.28102,452
반석아파트,126.59026999999999,33.48795,450
부면동,126.33267,33.41603,450
국학원,126.37368000000001,33.3889,450
청소년수련원,126.61921000000001,33.45425,449
상모리이교동,126.26746000000001,33.22558,449
돈물교,126.71401999999999,33.31469,449
오도마을,126.45767,33.4909,449
동남아파트,126.50998,33.249790000000004,449
문서교,126.61419,33.52815,448
법화사사거리,126.45946,33.263059999999996,447
하천상동회관앞,126.8389,33.3528,447
산하동,126.71895,33.30467,446
하추자보건소,126.32886,33.94603,446
서해안로,126.4937,33.51982,445
이기풍선교기념관,126.6627,33.456559999999996,444
신흥리취락구조,126.76491000000001,33.298590000000004,442
대정초교후문,126.25616000000001,33.22575,442
남원취락구조,126.70031000000002,33.27496,441
평화로광령1리입구,126.44179,33.4558,440
성산고입구삼거리,126.90841999999999,33.4657,440
남원취락구조,126.7002,33.27515,440
도평입구,126.46528,33.479459999999996,439
선흘2리,126.7117,33.45851,439
의귀교회앞,126.71355,33.31243,437
선인동,126.69963,33.4859,437
하나로아파트,126.58918,33.51097,437
동일1리,126.24271,33.22848,437
제주유리의성,126.27206000000001,33.31367,437
서광동리소랑못,126.33143000000001,33.285959999999996,436
안국사,126.61119,33.4686,435
속도르,126.46983,33.252959999999995,435
삼양파출소사거리,126.58773000000001,33.520559999999996,434
장애인복지회관,126.58431000000002,33.28642,434
장구마을,126.53203,33.47531,433
광대왓,126.51593000000001,33.248090000000005,433
라신동,126.27738000000001,33.434059999999995,431
지경곰,126.76818,33.55229,430
연미마을회관,126.5048,33.48665,429
토산1리리사무소앞,126.76573,33.32595,429
수산2리생태체험센터,126.86315,33.439170000000004,428
성지요양원,126.43761,33.48342,427
서광동리마을,126.32873000000001,33.28693,426
칠십리음식특화거리,126.56913999999999,33.2441,426
삼양검문소,126.60003,33.52102,425
토산1리노인회관,126.77063000000001,33.3294,424
어두모루,126.43853,33.25162,424
연미입구,126.50846000000001,33.48772,423
봉개워터파크,126.60146999999999,33.4864,423
덕수리동동,126.30793999999999,33.25072,422
삼달1리삼거리,126.84161,33.3714,420
한림농협주유소,126.26223,33.40872,420
보목입구,126.59158000000001,33.25871,419
한수리,126.26409,33.42187,419
한경면사무소,126.18388,33.34993,418
측골,126.58328,33.26732,417
사라마을,126.44086999999999,33.46929,416
휴애리자연생활공원,126.6334,33.30813,415
거로사거리,126.5555,33.50778,415
제주서부신협,126.25352,33.327420000000004,415
용당리,126.18177,33.333290000000005,414
가흥동,126.80675,33.30712,414
장전리사무소,126.38821000000002,33.450990000000004,414
토산보건진료소,126.76751000000002,33.32648,414
혜정원아가의집,126.67783999999999,33.51625,411
고향모루,126.49823,33.23645,411
서광서보건진료소,126.29848,33.28335,411
고성1리사무소,126.41286000000001,33.457840000000004,409
남문,126.52421000000001,33.252629999999996,409
축산마을,126.4859,33.44656,409
조수1리,126.228,33.3378,407
제주세계자연유산센터거문오름,126.7135,33.45683,406
영등물,126.73613999999999,33.55556,406
용눈이오름,126.83218000000001,33.46328,405
상가리서동,126.34097,33.45013,405
배튼개입구,126.44323999999999,33.24091,405
신산머루,126.43758000000001,33.44981,405
북촌다려마을,126.70148,33.55145,404
원동,126.37917,33.39925,404
씨에스호텔,126.42031999999999,33.24362,403
첨단꿈에그린2단지아파트,126.57691000000001,33.45189,403
애월하나로마트,126.32112,33.46001,402
고산동산,126.53399999999999,33.495290000000004,401
서건도입구,126.50313,33.23592,401
봉개남문,126.59063,33.49042,401
서소동,126.73605,33.28366,400
함덕농협주유소,126.67492,33.5365,399
용강동,126.58537,33.47567,398
민속자연사박물관,126.5308,33.50692,398
표선면충혼묘지,126.7626,33.416129999999995,398
극락사,126.40677,33.456340000000004,397
용흥리상동,126.37002,33.45592,397
구한경의원앞,126.18241,33.34385,395
보목포구입구,126.60458,33.241279999999996,394
독벌은이동산,126.68388999999999,33.36885,393
어음2리,126.33843,33.40247,393
가시리동상동,126.77388,33.35351,393
메이즈랜드,126.79907,33.49087,392
신산마을입구,126.45786000000001,33.479409999999994,392
월평알동네,126.46055,33.24327,391
우당도서관입구,126.54517,33.51262,390
부영3차아파트,126.48742,33.476209999999995,390
덕수리군물왓,126.31438,33.250809999999994,390
용당,126.54007,33.25523,389
종보존연구센터,126.68153000000001,33.27612,389
수산2리생태체험센터,126.86307,33.43925,389
유수암(거문덕이),126.4002,33.43105,389
입석동,126.59673000000001,33.31595,388
제주삼다수,126.67673,33.42161,388
별빛누리공원/난타공연장,126.54831000000001,33.445440000000005,387
진진내,126.54298,33.26263,387
보성상동,126.27336000000001,33.25246,387
상가리동동,126.3466,33.45211,387
삼달1리삼달보건진료소,126.85217,33.37325,385
제주국제자유도시개발센터,126.57125,33.45283,385
한원리,126.19715,33.33553,383
히귀반석,126.40786000000001,33.47755,383
세성로입구,126.80211000000001,33.37866,382
그린카센터,126.82857,33.31698,381
초록마을,126.2856,33.440979999999996,381
난산입구,126.88054,33.38583,381
상명,126.26975,33.36007,379
미듬아파트,126.26873,33.41875,379
소길리사무소,126.37975,33.43995,378
휴애리자연생활공원,126.63287,33.30834,378
주거물,126.52123999999999,33.24394,376
와산리경로당,126.68109,33.49287,375
삼양종점,126.59147,33.52843,375
오름가름,126.50787,33.47165,372
아미휴먼빌,126.55094,33.26319,372
지경곰,126.76855,33.55198,372
진우파크빌,126.90562,33.44607,371
금능농공단지,126.24346000000001,33.358990000000006,371
섭지코지,126.92200000000001,33.43665,371
예비군훈련장,126.5017,33.47535,371
삼달1리삼달보건진료소,126.85223,33.373129999999996,368
귀덕3리,126.29202,33.4182,367
1100고지휴게소,126.46308,33.357820000000004,366
제주사대부설중학교,126.51055,33.51497,366
국제교회,126.27853,33.28203,366
평화의마을,126.29337,33.27955,365
답다니,126.57973,33.2589,365
하귀휴먼시아2단지입구,126.41418999999999,33.48203,364
고도농원,126.59334,33.28763,363
고갠드르,126.52411000000001,33.25461,363
한국전력변전소,126.53716999999999,33.49832,362
농협주유소,126.64738,33.27097,362
삼달1리사무소,126.8481,33.37421,362
당동,126.38428,33.46843,361
지경동산,126.67155,33.49221,360
난산입구(성산기상대),126.88173,33.38602,359
"제주현대미술관,김창열미술관",126.26653,33.33764,358
하도리면수동,126.86867,33.52065,358
파라다이스호텔입구,126.57692,33.24753,358
방구동,126.76325,33.30702,357
더럭초등학교,126.34616000000001,33.45415,357
오조리입구,126.91345,33.46715,356
윗가시나물,126.5697,33.4668,356
주거물,126.52122,33.24378,356
산방복지회관,126.30225,33.2332,356
"방선문3차,4차빌리지",126.52623999999999,33.48773,354
한라산둘레길,126.60586,33.328109999999995,354
제주조각공원입구,126.322,33.25039,353
큰솔동산,126.43185,33.24742,353
하가입구,126.3442,33.4523,352
하효고막곶,126.61372,33.24905,352
주공아파트,126.57221000000001,33.25108,351
용수리충혼묘지,126.17811999999999,33.320859999999996,351
두문이머세(두맹이골목),126.53662,33.51042,350
돌선밭,126.42516,33.45415,350
제주연안여객터미널,126.53551999999999,33.51898,350
강정천,126.48635,33.2336,349
고성리노인회관,126.90875,33.44662,348
문수동,126.28357,33.38559,348
애조로광령1리입구,126.43562,33.47137,348
고도농원,126.59368,33.28753,347
