STATION_NM,LOCAL_X,LOCAL_Y,USAGE,address
전원마을,126.63868000000001,33.47456,549,제주특별자치도 제주시 조천읍 와흘리 2819-1
봉성리서성동,126.31071999999999,33.41738,549,제주특별자치도 제주시 애월읍 봉성리 4106-2
상창리사무소,126.36505,33.27268,547,제주특별자치도 서귀포시 안덕면 상창리 646-8
삼도119센터,126.51789,33.51457,547,제주특별자치도 제주시 삼도이동 1227-1
LH12단지,126.52263,33.25002,545,제주특별자치도 서귀포시 서호동 1534
서년듸,126.49468,33.23555,544,제주특별자치도 서귀포시 강정동 2483-3
금악초등학교,126.29571000000001,33.35719,543,제주특별자치도 제주시 한림읍 금악리 1898-2
평대리동동,126.8495,33.52432,543,제주특별자치도 제주시 구좌읍 평대리 355-10
삼매봉도서관,126.55363999999999,33.24557,543,제주특별자치도 서귀포시 서홍동 578-15
초록마을,126.28666000000001,33.441179999999996,542,제주특별자치도 제주시 한림읍 귀덕리 2962-8
굿밭거리,126.52505,33.257459999999995,542,제주특별자치도 서귀포시 호근동 1841-1
효성빌라,126.57683,33.251870000000004,542,제주특별자치도 서귀포시 토평동 820-11
어두모루,126.43851000000001,33.25147,542,제주특별자치도 서귀포시 대포동 2606-20
망동산,126.61885,33.256809999999994,541,제주특별자치도 서귀포시 하효동 905-4
고장낭밭,126.59935,33.27414,540,제주특별자치도 서귀포시 상효동 654-19
제석공원,126.56731,33.24612,540,제주특별자치도 서귀포시 서귀동 961
한라일보,126.51987,33.4986,540,제주특별자치도 제주시 삼도일동 585-26
임항로,126.54028000000001,33.52071,537,제주특별자치도 제주시 건입동 918-13
예원동,126.39782,33.46095,537,제주특별자치도 제주시 애월읍 상귀리 1584
영흥리,126.29642,33.959990000000005,536,제주특별자치도 제주시 추자면 영흥리 367-9
약천사(출발지),126.45061000000001,33.243359999999996,535,제주특별자치도 서귀포시 하원동 1700-2
첨단행복주택,126.57563999999999,33.455420000000004,535,제주특별자치도 제주시 월평동 751
죽성마을입구,126.5491,33.46313,535,제주특별자치도 제주시 아라일동 1918-13
용운동,126.27596000000001,33.43227,534,제주특별자치도 제주시 한림읍 수원리 262-5
서광동리마을,126.32885,33.28682,529,제주특별자치도 서귀포시 안덕면 서광리 274-24
서귀포경찰서,126.50761000000001,33.256370000000004,528,제주특별자치도 서귀포시 강정동 186
디삘레,126.71093,33.33122,528,제주특별자치도 서귀포시 남원읍 수망리 1086
제주장애인요양원,126.5713,33.45514,528,제주특별자치도 제주시 영평동 2163
노루생태관찰원,126.62753000000001,33.44485,527,제주특별자치도 제주시 봉개동 산 53-18
보목포구(도착),126.60687,33.23936,527,제주특별자치도 서귀포시 보목동 566-3
배튼개입구,126.44357,33.24157,523,제주특별자치도 서귀포시 대포동 2606-20
신풍리하동,126.8653,33.363929999999996,522,제주특별자치도 서귀포시 성산읍 신풍리 1728
소길리,126.37913999999999,33.44121,521,제주특별자치도 제주시 애월읍 장전리 1638-2
하귀휴먼시아입구,126.41515,33.48573,521,제주특별자치도 제주시 애월읍 하귀1리 137-3
고성2리,126.42403,33.43694,520,제주특별자치도 제주시 애월읍 고성리 914-6
안덕119센터,126.3289,33.250609999999995,519,제주특별자치도 서귀포시 안덕면 화순리 1773-2
대진유토피아,126.81477,33.34241,517,제주특별자치도 서귀포시 표선면 표선리 2954
수농원,126.76973999999998,33.30299,517,제주특별자치도 서귀포시 남원읍 신흥리 196-8
가시농협,126.77147,33.35263,516,제주특별자치도 서귀포시 표선면 가시리 2015-4
표선고등학교,126.82975,33.33104,516,제주특별자치도 서귀포시 표선면 표선리 314-12
하귀휴먼시아2단지앞,126.41468,33.481359999999995,514,제주특별자치도 제주시 애월읍 하귀1리 165-2
하천하동,126.84488999999999,33.34033,514,제주특별자치도 서귀포시 표선면 하천리 295-5
국세공무원교육원국토교통부인재개발원,126.51552,33.254490000000004,514,제주특별자치도 서귀포시 서호동 1513
서의동,126.70385,33.3011,512,제주특별자치도 서귀포시 남원읍 남원리 734-5
한지동,126.81153,33.309059999999995,511,제주특별자치도 서귀포시 표선면 표선리 2905-6
상명리,126.27443000000001,33.357409999999994,506,제주특별자치도 제주시 한림읍 상명리 1025-1
상귀리,126.40919,33.472,505,제주특별자치도 제주시 애월읍 상귀리 106-2
열방대학,126.70166,33.53696,502,제주특별자치도 제주시 조천읍 북촌리 82-2
국세공무원교육원생활관,126.51943999999999,33.255559999999996,501,제주특별자치도 서귀포시 서호동 1607
농림축산검역본부,126.50468000000001,33.5099,500,제주특별자치도 제주시 용담이동 865-1
거물여,126.8007,33.33218,497,제주특별자치도 서귀포시 표선면 세화리 1049-1
오희준공원,126.5852,33.26618,496,제주특별자치도 서귀포시 토평동 2263-5
한의원,126.29416,33.96232,495,제주특별자치도 제주시 추자면 대서리 370
서귀포자연휴양림,126.45751000000001,33.31185,495,제주특별자치도 서귀포시 대포동 산 1-7
신광사거리,126.49333,33.493840000000006,495,제주특별자치도 제주시 연동 1928-4
911의원,126.67808000000001,33.540690000000005,492,제주특별자치도 제주시 조천읍 함덕리 261-10
봉성하나로마트,126.31265,33.41888,492,제주특별자치도 제주시 애월읍 봉성리 4124-5
상천리사무소,126.37998999999999,33.30723,492,제주특별자치도 서귀포시 안덕면 상천리 471-1
수산교차로,126.39578999999999,33.471140000000005,492,제주특별자치도 제주시 애월읍 하귀2리 2221
오봉교,126.52627,33.474740000000004,491,제주특별자치도 제주시 오등동 1377-15
하효마을다목적회관,126.61758,33.25815,491,제주특별자치도 서귀포시 하효동 604-1
저지오름,126.25648000000001,33.33341,491,제주특별자치도 제주시 한경면 저지리 1790-2
동홍동청소년문화의집,126.56872,33.265879999999996,490,제주특별자치도 서귀포시 동홍동 1126-2
태흥3리,126.76083,33.29568,489,제주특별자치도 서귀포시 남원읍 태흥리 20-13
초록마을,126.64496000000001,33.4712,489,제주특별자치도 제주시 조천읍 와흘리 2871-1
대포항,126.43773,33.239740000000005,489,제주특별자치도 서귀포시 대포동 2072-2
송악도서관,126.24824,33.22573,487,제주특별자치도 서귀포시 대정읍 하모리 1235-5
모슬포우체국,126.25518999999998,33.22255,487,제주특별자치도 서귀포시 대정읍 하모리 820-1
삼다체육공원입구,126.51863,33.25159,487,제주특별자치도 서귀포시 서호동 1605
흙통,126.5829,33.26239,487,제주특별자치도 서귀포시 토평동 2322-6
하우목동,126.95093,33.50731,486,제주특별자치도 제주시 우도면 연평리 2164-2
삼달1리사무소,126.84705,33.374359999999996,485,제주특별자치도 서귀포시 성산읍 삼달리 723-1
수산초등학교,126.88632,33.44625,484,제주특별자치도 서귀포시 성산읍 수산리 4764
송천교,126.77767,33.3075,482,제주특별자치도 서귀포시 표선면 토산리 2057
수산2리입구,126.87388999999999,33.438829999999996,482,제주특별자치도 서귀포시 성산읍 수산리 1668-4
봉성리서성동,126.31071999999999,33.41721,481,제주특별자치도 제주시 애월읍 봉성리 4097-5
금능석물원,126.22628,33.38603,480,제주특별자치도 제주시 한림읍 금능리 1282-3
중문관광단지여미지식물원입구,126.41268000000001,33.252140000000004,480,제주특별자치도 서귀포시 색달동 2822-1
연미마을,126.50738,33.486999999999995,479,제주특별자치도 제주시 오라이동 1918-2
어영마을,126.48947,33.519009999999994,479,제주특별자치도 제주시 용담삼동 2292-26
사거리,126.43207,33.24497,479,제주특별자치도 서귀포시 대포동 1672
용해로,126.50226,33.51575,478,제주특별자치도 제주시 용담삼동 1034-26
탐라교육원,126.53277,33.42587,476,제주특별자치도 제주시 오라이동 산 100
서귀포향토오일시장,126.57399,33.265640000000005,474,제주특별자치도 서귀포시 동홍동 789-3
병문교,126.51848999999999,33.50897,474,제주특별자치도 제주시 삼도일동 1230
중문관광단지,126.41271,33.2522,474,제주특별자치도 서귀포시 색달동 2822-1
하천리몰고랑터,126.83679,33.35382,473,제주특별자치도 서귀포시 표선면 하천리 788-2
산이수동,126.29025,33.20847,472,제주특별자치도 서귀포시 대정읍 상모리 125-1
월광로,126.4692,33.48833,471,제주특별자치도 제주시 노형동 2572
허물서,126.47386999999999,33.2385,469,제주특별자치도 서귀포시 강정동 5492-7
서귀포경찰서,126.5076,33.25608,469,제주특별자치도 서귀포시 법환동 754
고산1리,126.18026,33.300940000000004,467,제주특별자치도 제주시 한경면 고산리 2865-5
연미입구,126.50838,33.48762,464,제주특별자치도 제주시 오라이동 1843-2
구한경의원앞,126.18268,33.34407,464,제주특별자치도 제주시 한경면 신창리 680-2
사동복지회관,126.28872,33.44187,463,제주특별자치도 제주시 한림읍 귀덕리 3028-3
산남내,126.77588999999999,33.47094,462,제주특별자치도 제주시 구좌읍 송당리 1572-13
어음1리사무소,126.3307,33.41722,462,제주특별자치도 제주시 애월읍 어음리 3646-2
상천리,126.38141,33.307140000000004,461,제주특별자치도 서귀포시 안덕면 상천리 470-5
오조리,126.91305,33.46712,461,제주특별자치도 서귀포시 성산읍 오조리 623-3
장전알동네,126.38561999999999,33.45175,461,제주특별자치도 제주시 애월읍 장전리 1123-3
동홍초등학교,126.57083,33.25923,460,제주특별자치도 서귀포시 동홍동 657-1
신창중학교,126.18271000000001,33.34737,459,제주특별자치도 제주시 한경면 신창리 492-1
청용사,126.33073999999999,33.44166,458,제주특별자치도 제주시 애월읍 납읍리 1827-7
계명동,126.4268,33.4855,457,제주특별자치도 제주시 외도일동 646-1
의귀서동네,126.71198000000001,33.30986,456,제주특별자치도 서귀포시 남원읍 의귀리 1480-2
가물개공원,126.58482,33.52455,456,제주특별자치도 제주시 삼양이동 2182-1
오광로,126.46056999999999,33.485659999999996,455,제주특별자치도 제주시 노형동 3744-1
헬스케어타운,126.56379,33.28099,453,제주특별자치도 서귀포시 토평동 3263
대흘2리,126.67643000000001,33.51267,453,제주특별자치도 제주시 조천읍 대흘리 산 6-5
연미마을,126.50708999999999,33.48686,453,제주특별자치도 제주시 오라이동 1946-1
성산리취락구조,126.93441000000001,33.466029999999996,452,제주특별자치도 서귀포시 성산읍 성산리 261-8
노리매,126.28735,33.28102,452,제주특별자치도 서귀포시 대정읍 구억리 1055
제주항공우주박물관,126.30123999999999,33.30337,452,제주특별자치도 서귀포시 안덕면 서광리 산 39-1
어촌계입구,126.749,33.28829,452,제주특별자치도 서귀포시 남원읍 태흥리 369-1
반석아파트,126.59026999999999,33.48795,450,제주특별자치도 제주시 봉개동 2374-2
국학원,126.37368000000001,33.3889,450,제주특별자치도 제주시 애월읍 어음리 산 3
부면동,126.33267,33.41603,450,제주특별자치도 제주시 애월읍 어음리 3627-2
오도마을,126.45767,33.4909,449,제주특별자치도 제주시 이호이동 1023-7
동남아파트,126.50998,33.249790000000004,449,제주특별자치도 서귀포시 법환동 753
돈물교,126.71401999999999,33.31469,449,제주특별자치도 서귀포시 남원읍 의귀리 1585-1
청소년수련원,126.61921000000001,33.45425,449,제주특별자치도 제주시 봉개동 234-158
상모리이교동,126.26746000000001,33.22558,449,제주특별자치도 서귀포시 대정읍 상모리 2667-2
문서교,126.61419,33.52815,448,제주특별자치도 제주시 조천읍 신촌리 2793
법화사사거리,126.45946,33.263059999999996,447,제주특별자치도 서귀포시 하원동 684-11
하천상동회관앞,126.8389,33.3528,447,제주특별자치도 서귀포시 표선면 하천리 725-4
산하동,126.71895,33.30467,446,제주특별자치도 서귀포시 남원읍 의귀리 932-9
하추자보건소,126.32886,33.94603,446,제주특별자치도 제주시 추자면 신양리 421-1
서해안로,126.4937,33.51982,445,제주특별자치도 제주시 용담삼동 2292-2
이기풍선교기념관,126.6627,33.456559999999996,444,제주특별자치도 제주시 조천읍 대흘리 산 46-2
대정초교후문,126.25616000000001,33.22575,442,제주특별자치도 서귀포시 대정읍 상모리 3856-5
신흥리취락구조,126.76491000000001,33.298590000000004,442,제주특별자치도 서귀포시 남원읍 신흥리 134-10
남원취락구조,126.70031000000002,33.27496,441,제주특별자치도 서귀포시 남원읍 남원리 2446
평화로광령1리입구,126.44179,33.4558,440,제주특별자치도 제주시 애월읍 광령리 103-1
남원취락구조,126.7002,33.27515,440,제주특별자치도 서귀포시 남원읍 남원리 2447-3
성산고입구삼거리,126.90841999999999,33.4657,440,제주특별자치도 서귀포시 성산읍 오조리 2210
도평입구,126.46528,33.479459999999996,439,제주특별자치도 제주시 노형동 3129-6
선흘2리,126.7117,33.45851,439,제주특별자치도 제주시 조천읍 선흘리 470-2
제주유리의성,126.27206000000001,33.31367,437,제주특별자치도 제주시 한경면 저지리 산 37-10
의귀교회앞,126.71355,33.31243,437,제주특별자치도 서귀포시 남원읍 의귀리 1523-3
동일1리,126.24271,33.22848,437,제주특별자치도 서귀포시 대정읍 동일리 2821-5
하나로아파트,126.58918,33.51097,437,제주특별자치도 제주시 도련일동 1767-2
선인동,126.69963,33.4859,437,제주특별자치도 제주시 조천읍 선흘리 2092-1
서광동리소랑못,126.33143000000001,33.285959999999996,436,제주특별자치도 서귀포시 안덕면 서광리 75-8
속도르,126.46983,33.252959999999995,435,제주특별자치도 서귀포시 도순동 786-1
안국사,126.61119,33.4686,435,제주특별자치도 제주시 봉개동 2736
장애인복지회관,126.58431000000002,33.28642,434,제주특별자치도 서귀포시 토평동 1940-2
삼양파출소사거리,126.58773000000001,33.520559999999996,434,제주특별자치도 제주시 삼양이동 1494-15
장구마을,126.53203,33.47531,433,제주특별자치도 제주시 아라일동 2894-4
광대왓,126.51593000000001,33.248090000000005,433,제주특별자치도 서귀포시 서호동 1609
라신동,126.27738000000001,33.434059999999995,431,제주특별자치도 제주시 한림읍 귀덕리 3651-3
지경곰,126.76818,33.55229,430,제주특별자치도 제주시 구좌읍 김녕리 2117
토산1리리사무소앞,126.76573,33.32595,429,제주특별자치도 서귀포시 표선면 토산리 1376-3
연미마을회관,126.5048,33.48665,429,제주특별자치도 제주시 오라이동 3034-1
수산2리생태체험센터,126.86315,33.439170000000004,428,제주특별자치도 서귀포시 성산읍 수산리 4764
성지요양원,126.43761,33.48342,427,제주특별자치도 제주시 외도일동 127-6
서광동리마을,126.32873000000001,33.28693,426,제주특별자치도 서귀포시 안덕면 서광리 283-3
칠십리음식특화거리,126.56913999999999,33.2441,426,제주특별자치도 서귀포시 서귀동 93-23
삼양검문소,126.60003,33.52102,425,제주특별자치도 제주시 삼양일동 604-2
토산1리노인회관,126.77063000000001,33.3294,424,제주특별자치도 서귀포시 표선면 토산리 2057
어두모루,126.43853,33.25162,424,제주특별자치도 서귀포시 대포동 700-2
봉개워터파크,126.60146999999999,33.4864,423,제주특별자치도 제주시 봉개동 1336-4
연미입구,126.50846000000001,33.48772,423,제주특별자치도 제주시 오라이동 3827-6
덕수리동동,126.30793999999999,33.25072,422,제주특별자치도 서귀포시 안덕면 덕수리 2368-1
한림농협주유소,126.26223,33.40872,420,제주특별자치도 제주시 한림읍 한림리 1548-2
삼달1리삼거리,126.84161,33.3714,420,제주특별자치도 서귀포시 성산읍 삼달리 1223-2
보목입구,126.59158000000001,33.25871,419,제주특별자치도 서귀포시 토평동 1093-3
한수리,126.26409,33.42187,419,제주특별자치도 제주시 한림읍 한수리 887-9
한경면사무소,126.18388,33.34993,418,제주특별자치도 제주시 한경면 신창리 252-3
측골,126.58328,33.26732,417,제주특별자치도 서귀포시 토평동 3245
사라마을,126.44086999999999,33.46929,416,제주특별자치도 제주시 애월읍 광령리 1872-2
제주서부신협,126.25352,33.327420000000004,415,제주특별자치도 제주시 한경면 저지리 1505-1
휴애리자연생활공원,126.6334,33.30813,415,제주특별자치도 서귀포시 남원읍 신례리 2012-1
거로사거리,126.5555,33.50778,415,제주특별자치도 제주시 화북이동 5758
장전리사무소,126.38821000000002,33.450990000000004,414,제주특별자치도 제주시 애월읍 장전리 362-5
가흥동,126.80675,33.30712,414,제주특별자치도 서귀포시 표선면 세화리 2489-7
용당리,126.18177,33.333290000000005,414,제주특별자치도 제주시 한경면 용수리 4719-1
토산보건진료소,126.76751000000002,33.32648,414,제주특별자치도 서귀포시 표선면 토산리 1360-3
서광서보건진료소,126.29848,33.28335,411,제주특별자치도 서귀포시 안덕면 서광리 2055-11
혜정원아가의집,126.67783999999999,33.51625,411,제주특별자치도 제주시 조천읍 함덕리 52-5
고향모루,126.49823,33.23645,411,제주특별자치도 서귀포시 강정동 851-6
남문,126.52421000000001,33.252629999999996,409,제주특별자치도 서귀포시 서호동 276-3
고성1리사무소,126.41286000000001,33.457840000000004,409,제주특별자치도 제주시 애월읍 고성리 1241-4
축산마을,126.4859,33.44656,409,제주특별자치도 제주시 노형동 315-6
조수1리,126.228,33.3378,407,제주특별자치도 제주시 한경면 조수리 437-13
영등물,126.73613999999999,33.55556,406,제주특별자치도 제주시 구좌읍 김녕리 4322
제주세계자연유산센터거문오름,126.7135,33.45683,406,제주특별자치도 제주시 조천읍 선흘리 478-3
신산머루,126.43758000000001,33.44981,405,제주특별자치도 제주시 애월읍 광령리 909
배튼개입구,126.44323999999999,33.24091,405,제주특별자치도 서귀포시 대포동 2229-3
상가리서동,126.34097,33.45013,405,제주특별자치도 제주시 애월읍 상가리 1749-5
용눈이오름,126.83218000000001,33.46328,405,제주특별자치도 제주시 구좌읍 종달리 4648
원동,126.37917,33.39925,404,제주특별자치도 제주시 애월읍 상가리 10-3
북촌다려마을,126.70148,33.55145,404,제주특별자치도 제주시 조천읍 북촌리 361-2
씨에스호텔,126.42031999999999,33.24362,403,제주특별자치도 서귀포시 중문동 2798-9
첨단꿈에그린2단지아파트,126.57691000000001,33.45189,403,제주특별자치도 제주시 월평동 750
애월하나로마트,126.32112,33.46001,402,제주특별자치도 제주시 애월읍 애월리 1378-5
봉개남문,126.59063,33.49042,401,제주특별자치도 제주시 봉개동 2482-4
서건도입구,126.50313,33.23592,401,제주특별자치도 서귀포시 강정동 572-4
고산동산,126.53399999999999,33.495290000000004,401,제주특별자치도 제주시 이도이동 1058-15
서소동,126.73605,33.28366,400,제주특별자치도 서귀포시 남원읍 태흥리 1204-4
함덕농협주유소,126.67492,33.5365,399,제주특별자치도 제주시 조천읍 함덕리 72-141
용강동,126.58537,33.47567,398,제주특별자치도 제주시 용강동 1316
민속자연사박물관,126.5308,33.50692,398,제주특별자치도 제주시 일도이동 968-2
표선면충혼묘지,126.7626,33.416129999999995,398,제주특별자치도 서귀포시 표선면 성읍리 3144-2
극락사,126.40677,33.456340000000004,397,제주특별자치도 제주시 애월읍 상귀리 789-5
용흥리상동,126.37002,33.45592,397,제주특별자치도 제주시 애월읍 신엄리 1873-14
구한경의원앞,126.18241,33.34385,395,제주특별자치도 제주시 한경면 신창리 660-4
보목포구입구,126.60458,33.241279999999996,394,제주특별자치도 서귀포시 보목동 470-1
어음2리,126.33843,33.40247,393,제주특별자치도 제주시 애월읍 어음리 2962-1
가시리동상동,126.77388,33.35351,393,제주특별자치도 서귀포시 표선면 가시리 1983-1
독벌은이동산,126.68388999999999,33.36885,393,제주특별자치도 서귀포시 남원읍 수망리 산 191-24
신산마을입구,126.45786000000001,33.479409999999994,392,제주특별자치도 제주시 도평동 19-7
메이즈랜드,126.79907,33.49087,392,제주특별자치도 제주시 구좌읍 한동리 4848
월평알동네,126.46055,33.24327,391,제주특별자치도 서귀포시 월평동 510-2
부영3차아파트,126.48742,33.476209999999995,390,제주특별자치도 제주시 연동 1361-2
우당도서관입구,126.54517,33.51262,390,제주특별자치도 제주시 건입동 607-3
덕수리군물왓,126.31438,33.250809999999994,390,제주특별자치도 서귀포시 안덕면 덕수리 663-4
용당,126.54007,33.25523,389,제주특별자치도 서귀포시 호근동 689-12
유수암(거문덕이),126.4002,33.43105,389,제주특별자치도 제주시 애월읍 유수암리 1603
수산2리생태체험센터,126.86307,33.43925,389,제주특별자치도 서귀포시 성산읍 수산리 4764
종보존연구센터,126.68153000000001,33.27612,389,제주특별자치도 서귀포시 남원읍 위미리 4591-71
입석동,126.59673000000001,33.31595,388,제주특별자치도 서귀포시 상효동 산 108-10
제주삼다수,126.67673,33.42161,388,제주특별자치도 제주시 조천읍 교래리 산 34-3
별빛누리공원/난타공연장,126.54831000000001,33.445440000000005,387,제주특별자치도 제주시 오등동 10-1
상가리동동,126.3466,33.45211,387,제주특별자치도 제주시 애월읍 하가리 1585-1
진진내,126.54298,33.26263,387,제주특별자치도 서귀포시 서홍동 1780-7
보성상동,126.27336000000001,33.25246,387,제주특별자치도 서귀포시 대정읍 보성리 1693-3
삼달1리삼달보건진료소,126.85217,33.37325,385,제주특별자치도 서귀포시 성산읍 삼달리 434-6
제주국제자유도시개발센터,126.57125,33.45283,385,제주특별자치도 제주시 영평동 2184
한원리,126.19715,33.33553,383,제주특별자치도 제주시 한경면 두모리 1453-4
히귀반석,126.40786000000001,33.47755,383,제주특별자치도 제주시 애월읍 하귀2리 1286-1
세성로입구,126.80211000000001,33.37866,382,제주특별자치도 서귀포시 표선면 성읍리 3294
초록마을,126.2856,33.440979999999996,381,제주특별자치도 제주시 한림읍 귀덕리 4174
난산입구,126.88054,33.38583,381,제주특별자치도 서귀포시 성산읍 신산리 658-1
그린카센터,126.82857,33.31698,381,제주특별자치도 서귀포시 표선면 표선리 1461-4
상명,126.26975,33.36007,379,제주특별자치도 제주시 한림읍 상명리 1599-3
미듬아파트,126.26873,33.41875,379,제주특별자치도 제주시 한림읍 대림리 1853-4
휴애리자연생활공원,126.63287,33.30834,378,제주특별자치도 서귀포시 남원읍 신례리 2010-1
소길리사무소,126.37975,33.43995,378,제주특별자치도 제주시 애월읍 소길리 627-2
주거물,126.52123999999999,33.24394,376,제주특별자치도 서귀포시 법환동 69-2
와산리경로당,126.68109,33.49287,375,제주특별자치도 제주시 조천읍 와산리 909
삼양종점,126.59147,33.52843,375,제주특별자치도 제주시 삼양일동 1588-1
오름가름,126.50787,33.47165,372,제주특별자치도 제주시 오라이동 744-2
아미휴먼빌,126.55094,33.26319,372,제주특별자치도 서귀포시 서홍동 1651-13
지경곰,126.76855,33.55198,372,제주특별자치도 제주시 구좌읍 김녕리 2117
예비군훈련장,126.5017,33.47535,371,제주특별자치도 제주시 연동 2477-36
금능농공단지,126.24346000000001,33.358990000000006,371,제주특별자치도 제주시 한림읍 금능리 407-18
섭지코지,126.92200000000001,33.43665,371,제주특별자치도 서귀포시 성산읍 고성리 203-6
진우파크빌,126.90562,33.44607,371,제주특별자치도 서귀포시 성산읍 고성리 1528-5
삼달1리삼달보건진료소,126.85223,33.373129999999996,368,제주특별자치도 서귀포시 성산읍 삼달리 448-2
귀덕3리,126.29202,33.4182,367,제주특별자치도 제주시 한림읍 귀덕리 2147-4
제주사대부설중학교,126.51055,33.51497,366,제주특별자치도 제주시 용담이동 571-1
국제교회,126.27853,33.28203,366,제주특별자치도 서귀포시 대정읍 보성리 2468
1100고지휴게소,126.46308,33.357820000000004,366,제주특별자치도 서귀포시 색달동 산 1-1
답다니,126.57973,33.2589,365,제주특별자치도 서귀포시 토평동 978-3
평화의마을,126.29337,33.27955,365,제주특별자치도 서귀포시 대정읍 구억리 305-4
하귀휴먼시아2단지입구,126.41418999999999,33.48203,364,제주특별자치도 제주시 애월읍 하귀1리 200-14
고도농원,126.59334,33.28763,363,제주특별자치도 서귀포시 상효동 1351-11
고갠드르,126.52411000000001,33.25461,363,제주특별자치도 서귀포시 서호동 302
한국전력변전소,126.53716999999999,33.49832,362,제주특별자치도 제주시 이도이동 996-7
삼달1리사무소,126.8481,33.37421,362,제주특별자치도 서귀포시 성산읍 삼달리 726-1
농협주유소,126.64738,33.27097,362,제주특별자치도 서귀포시 남원읍 신례리 3
당동,126.38428,33.46843,361,제주특별자치도 제주시 애월읍 수산리 1778-1
지경동산,126.67155,33.49221,360,제주특별자치도 제주시 조천읍 대흘리 2787
난산입구(성산기상대),126.88173,33.38602,359,제주특별자치도 서귀포시 성산읍 신산리 680-9
"제주현대미술관,김창열미술관",126.26653,33.33764,358,제주특별자치도 제주시 한경면 저지리 2120-35
파라다이스호텔입구,126.57692,33.24753,358,제주특별자치도 서귀포시 동홍동 317-16
하도리면수동,126.86867,33.52065,358,제주특별자치도 제주시 구좌읍 하도리 3309-5
방구동,126.76325,33.30702,357,제주특별자치도 서귀포시 남원읍 신흥리 560-2
더럭초등학교,126.34616000000001,33.45415,357,제주특별자치도 제주시 애월읍 하가리 1552-2
산방복지회관,126.30225,33.2332,356,제주특별자치도 서귀포시 안덕면 사계리 1841-2
윗가시나물,126.5697,33.4668,356,제주특별자치도 제주시 영평동 2037-11
오조리입구,126.91345,33.46715,356,제주특별자치도 서귀포시 성산읍 오조리 268-1
주거물,126.52122,33.24378,356,제주특별자치도 서귀포시 법환동 72-2
"방선문3차,4차빌리지",126.52623999999999,33.48773,354,제주특별자치도 제주시 도남동 767-1
한라산둘레길,126.60586,33.328109999999995,354,제주특별자치도 서귀포시 남원읍 하례리 산 30-1
큰솔동산,126.43185,33.24742,353,제주특별자치도 서귀포시 대포동 760-2
제주조각공원입구,126.322,33.25039,353,제주특별자치도 서귀포시 안덕면 사계리 3602-5
하효고막곶,126.61372,33.24905,352,제주특별자치도 서귀포시 하효동 1232-4
하가입구,126.3442,33.4523,352,제주특별자치도 제주시 애월읍 하가리 1591-5
주공아파트,126.57221000000001,33.25108,351,제주특별자치도 서귀포시 동홍동 175-1
용수리충혼묘지,126.17811999999999,33.320859999999996,351,제주특별자치도 제주시 한경면 용수리 4719-1
두문이머세(두맹이골목),126.53662,33.51042,350,제주특별자치도 제주시 일도이동 162-31
돌선밭,126.42516,33.45415,350,제주특별자치도 제주시 애월읍 광령리 4059-2
제주연안여객터미널,126.53551999999999,33.51898,350,제주특별자치도 제주시 건입동 918-13
강정천,126.48635,33.2336,349,제주특별자치도 서귀포시 강정동 5647-1
문수동,126.28357,33.38559,348,제주특별자치도 제주시 한림읍 동명리 175-1
애조로광령1리입구,126.43562,33.47137,348,제주특별자치도 제주시 애월읍 광령리 1751-1
고성리노인회관,126.90875,33.44662,348,제주특별자치도 서귀포시 성산읍 고성리 1472-4
고도농원,126.59368,33.28753,347,제주특별자치도 서귀포시 상효동 1350-2
대림입전동,126.28352,33.422,346,제주특별자치도 제주시 한림읍 대림리 752-9
아라뜨래별,126.55474,33.437290000000004,346,제주특별자치도 제주시 아라일동 산 40-1
해병대제9여단,126.49973999999999,33.47729,346,제주특별자치도 제주시 연동 489-16
광석동,126.40888000000001,33.47445,345,제주특별자치도 제주시 애월읍 상귀리 382-1
대림리사무소,126.28062,33.42252,345,제주특별자치도 제주시 한림읍 대림리 766-6
난산리노인복지회관,126.87403,33.40098,345,제주특별자치도 서귀포시 성산읍 난산리 301-3
용강동,126.58611,33.47929,344,제주특별자치도 제주시 용강동 1777
정든마을3단지,126.4713,33.48981,343,제주특별자치도 제주시 노형동 2712-1
성박물관,126.34407,33.25547,342,제주특별자치도 서귀포시 안덕면 화순리 118-4
삼화아파트,126.54365,33.50912,342,제주특별자치도 제주시 일도이동 371
삼남내,126.77611,33.470620000000004,341,제주특별자치도 제주시 구좌읍 송당리 2791
성지요양원,126.43866000000001,33.48274,340,제주특별자치도 제주시 외도일동 107-1
연미마을회관,126.50488999999999,33.486540000000005,339,제주특별자치도 제주시 오라이동 3044-3
서문로터리입구,126.55635,33.24727,338,제주특별자치도 서귀포시 서귀동 961-37
수산저수지입구,126.39013999999999,33.4732,338,제주특별자치도 제주시 애월읍 수산리 785-1
흙담솔사가,126.55227,33.25871,337,제주특별자치도 서귀포시 서홍동 1530-3
NLCS제주,126.28516,33.296440000000004,337,제주특별자치도 서귀포시 대정읍 구억리 1110
대정읍다목적회관,126.26702,33.22099,336,제주특별자치도 서귀포시 대정읍 상모리 2773-2
국세공무원교육원국토교통부인재개발원,126.51553,33.254290000000005,336,제주특별자치도 서귀포시 서호동 1583
대정서초등학교,126.23817,33.23178,336,제주특별자치도 서귀포시 대정읍 동일리 3168-3
처남빌레,126.33937,33.44781,335,제주특별자치도 제주시 애월읍 상가리 1941-10
