station_id,station_name,station_y,station_x,citizen_user_count,tourist_user_count,citizen_tag_count,tourist_tag_count,total_user_count,total_tag_count,station_address
2395,성읍1리,33.38649,126.79897,979.0,97.0,965.0,94.0,1076.0,1059.0,제주특별자치도 서귀포시 표선면 성읍리 731-1
2396,성읍1리,33.38375,126.79948999999999,628.0,69.0,615.0,67.0,697.0,682.0,제주특별자치도 서귀포시 표선면 성읍리 998
2397,성읍1리,33.3837,126.7997,571.0,44.0,554.0,39.0,615.0,593.0,제주특별자치도 서귀포시 표선면 성읍리 993-3
2398,성읍농협앞,33.39078,126.8008,3623.0,186.0,3590.0,176.0,3809.0,3766.0,제주특별자치도 서귀포시 표선면 성읍리 603-2
2399,성읍농협,33.39047,126.801,5008.0,165.0,4947.0,158.0,5173.0,5105.0,제주특별자치도 서귀포시 표선면 성읍리 592
2400,성읍1리,33.3921,126.79992,885.0,31.0,876.0,31.0,916.0,907.0,제주특별자치도 서귀포시 표선면 성읍리 1615
2401,바스메,33.405640000000005,126.77833999999999,102.0,19.0,96.0,16.0,121.0,112.0,제주특별자치도 서귀포시 표선면 성읍리 3294
2402,바스메,33.405809999999995,126.77842,155.0,10.0,145.0,10.0,165.0,155.0,제주특별자치도 서귀포시 표선면 성읍리 2675-1
2403,성읍2리,33.410109999999996,126.76987,675.0,71.0,654.0,67.0,746.0,721.0,제주특별자치도 서귀포시 표선면 성읍리 3030-1
2404,성읍2리,33.41088,126.76886999999999,883.0,72.0,853.0,70.0,955.0,923.0,제주특별자치도 서귀포시 표선면 성읍리 3031-3
2405,표선면충혼묘지,33.416129999999995,126.7626,225.0,173.0,224.0,170.0,398.0,394.0,제주특별자치도 서귀포시 표선면 성읍리 3144-2
2406,표선면충혼묘지,33.41621,126.76281000000002,303.0,292.0,287.0,287.0,595.0,574.0,제주특별자치도 서귀포시 표선면 성읍리 3144-4
2407,서의동,33.3009,126.70448,78.0,0.0,78.0,0.0,78.0,78.0,제주특별자치도 서귀포시 남원읍 남원리 2490
2408,원불교,33.2845,126.71523,278.0,2.0,278.0,2.0,280.0,280.0,제주특별자치도 서귀포시 남원읍 남원리 1227-4
2409,원불교,33.28485,126.7149,572.0,3.0,568.0,3.0,575.0,571.0,제주특별자치도 서귀포시 남원읍 남원리 1228-8
2410,남원2리,33.2951,126.70787,257.0,2.0,257.0,2.0,259.0,259.0,제주특별자치도 서귀포시 남원읍 남원리 989-2
2411,남원2리,33.29553,126.70778999999999,36.0,1.0,35.0,1.0,37.0,36.0,제주특별자치도 서귀포시 남원읍 남원리 948-1
2412,서의동,33.3011,126.70385,509.0,3.0,508.0,3.0,512.0,511.0,제주특별자치도 서귀포시 남원읍 남원리 734-5
2413,한남리사무소,33.3113,126.69631000000001,13.0,0.0,13.0,0.0,13.0,13.0,제주특별자치도 서귀포시 남원읍 한남리 356-4
2414,한남리사무소,33.31192,126.69555,817.0,2.0,812.0,2.0,819.0,814.0,제주특별자치도 서귀포시 남원읍 한남리 359-2
2415,대전동,33.31378,126.70025,24.0,0.0,24.0,0.0,24.0,24.0,제주특별자치도 서귀포시 남원읍 한남리 307-1
2416,대전동,33.31392,126.70043000000001,25.0,1.0,25.0,1.0,26.0,26.0,제주특별자치도 서귀포시 남원읍 한남리 62-1
2417,의귀서동네,33.30986,126.71198000000001,451.0,5.0,451.0,5.0,456.0,456.0,제주특별자치도 서귀포시 남원읍 의귀리 1480-2
2418,의귀서동네,33.30964,126.71173999999999,71.0,0.0,71.0,0.0,71.0,71.0,제주특별자치도 서귀포시 남원읍 의귀리 2006
2419,의귀리월산동,33.31255,126.72125,61.0,0.0,61.0,0.0,61.0,61.0,제주특별자치도 서귀포시 남원읍 의귀리 765-11
2420,의귀리월산동,33.312470000000005,126.72146000000001,7.0,0.0,7.0,0.0,7.0,7.0,제주특별자치도 서귀포시 남원읍 의귀리 419-6
2421,입석동,33.316359999999996,126.59728,740.0,42.0,709.0,42.0,782.0,751.0,제주특별자치도 서귀포시 남원읍 하례리 산 144
2422,입석동,33.31595,126.59673000000001,361.0,27.0,350.0,26.0,388.0,376.0,제주특별자치도 서귀포시 상효동 산 108-10
2423,신도3리,33.28666,126.18581,24.0,0.0,23.0,0.0,24.0,23.0,제주특별자치도 서귀포시 대정읍 신도리 1877-1
2424,신도3리,33.28585,126.18588000000001,691.0,22.0,688.0,20.0,713.0,708.0,제주특별자치도 서귀포시 대정읍 신도리 1880-7
2425,신도1리,33.27841,126.19133000000001,719.0,40.0,711.0,39.0,759.0,750.0,제주특별자치도 서귀포시 대정읍 신도리 1381-23
2426,신도1리,33.2777,126.1915,2176.0,38.0,2157.0,38.0,2214.0,2195.0,제주특별자치도 서귀포시 대정읍 신도리 1402
2427,무릉문화의집,33.272729999999996,126.1991,225.0,14.0,222.0,14.0,239.0,236.0,제주특별자치도 서귀포시 대정읍 무릉리 3314-2
2428,무릉문화의집,33.27243,126.19948000000001,994.0,18.0,986.0,17.0,1012.0,1003.0,제주특별자치도 서귀포시 대정읍 무릉리 3295-8
2429,무릉1리학교앞,33.271440000000005,126.20182,1004.0,27.0,992.0,27.0,1031.0,1019.0,제주특별자치도 서귀포시 대정읍 무릉리 2802-1
2430,무릉1리리사무소앞,33.2703,126.2031,2308.0,30.0,2257.0,28.0,2338.0,2285.0,제주특별자치도 서귀포시 대정읍 무릉리 2929-2
2431,영락사통,33.260709999999996,126.20782,196.0,2.0,195.0,2.0,198.0,197.0,제주특별자치도 서귀포시 대정읍 영락리 1240-3
2432,영락사통,33.2606,126.20777,925.0,14.0,912.0,14.0,939.0,926.0,제주특별자치도 서귀포시 대정읍 영락리 2169
2433,영락리,33.25708,126.21033,1621.0,20.0,1611.0,18.0,1641.0,1629.0,제주특별자치도 서귀포시 대정읍 영락리 1297-8
2434,일과2리사무소,33.24536,126.22415,203.0,17.0,200.0,17.0,220.0,217.0,제주특별자치도 서귀포시 대정읍 일과리 1499-4
2435,일과2리서림수원지입구,33.24273,126.22842,22.0,1.0,21.0,1.0,23.0,22.0,제주특별자치도 서귀포시 대정읍 일과리 901-11
2436,대수동,33.24001,126.23388999999999,173.0,43.0,169.0,42.0,216.0,211.0,제주특별자치도 서귀포시 대정읍 일과리 1055-4
2437,대수동,33.23959,126.23362,636.0,47.0,625.0,46.0,683.0,671.0,제주특별자치도 서귀포시 대정읍 일과리 1110-10
2438,일과1리,33.235079999999996,126.23615,7.0,0.0,7.0,0.0,7.0,7.0,제주특별자치도 서귀포시 대정읍 일과리 1187-1
2439,대정서초등학교,33.23195,126.23825,84.0,4.0,83.0,4.0,88.0,87.0,제주특별자치도 서귀포시 대정읍 동일리 2659-2
2440,대정서초등학교,33.23178,126.23817,315.0,21.0,313.0,18.0,336.0,331.0,제주특별자치도 서귀포시 대정읍 동일리 3168-3
2441,동일1리,33.22848,126.24271,406.0,31.0,398.0,30.0,437.0,428.0,제주특별자치도 서귀포시 대정읍 동일리 2821-5
2442,동일1리,33.22818,126.24306999999999,1147.0,42.0,1140.0,40.0,1189.0,1180.0,제주특별자치도 서귀포시 대정읍 동일리 2823-3
2443,대정읍사무소,33.22592,126.25171,2354.0,21.0,2330.0,20.0,2375.0,2350.0,제주특별자치도 서귀포시 대정읍 하모리 1423-2
2445,대정초교후문,33.225570000000005,126.25638000000001,3286.0,45.0,3243.0,44.0,3331.0,3287.0,제주특별자치도 서귀포시 대정읍 상모리 3856-3
2446,대정초교후문,33.22575,126.25616000000001,386.0,56.0,380.0,55.0,442.0,435.0,제주특별자치도 서귀포시 대정읍 상모리 3856-5
2447,진개동산,33.22531,126.24736000000001,1071.0,36.0,1058.0,35.0,1107.0,1093.0,제주특별자치도 서귀포시 대정읍 동일리 2998-2
2448,모슬포우체국,33.22253,126.25548,4079.0,96.0,4019.0,91.0,4175.0,4110.0,제주특별자치도 서귀포시 대정읍 상모리 3944-5
2449,상모2리,33.22318,126.2578,318.0,8.0,315.0,7.0,326.0,322.0,제주특별자치도 서귀포시 대정읍 상모리 3978-1
2450,상모3리,33.22312,126.25811999999999,1546.0,38.0,1524.0,36.0,1584.0,1560.0,제주특별자치도 서귀포시 대정읍 상모리 3976-2
2451,상모리감협,33.2241,126.26183999999999,271.0,39.0,266.0,38.0,310.0,304.0,제주특별자치도 서귀포시 대정읍 상모리 3169-1
2452,상모리감협,33.22415,126.26252,1173.0,66.0,1142.0,65.0,1239.0,1207.0,제주특별자치도 서귀포시 대정읍 상모리 3175-4
2453,상모리이교동,33.2254,126.26717,1108.0,62.0,1101.0,62.0,1170.0,1163.0,제주특별자치도 서귀포시 대정읍 상모리 2675-2
2454,상모리이교동,33.22558,126.26746000000001,437.0,12.0,436.0,12.0,449.0,448.0,제주특별자치도 서귀포시 대정읍 상모리 2667-2
2455,상모,33.2245,126.26602,34.0,0.0,34.0,0.0,34.0,34.0,제주특별자치도 서귀포시 대정읍 상모리 2680-5
2456,상모,33.2247,126.26579,55.0,5.0,46.0,5.0,60.0,51.0,제주특별자치도 서귀포시 대정읍 상모리 3200-4
2457,사계리서동,33.230270000000004,126.2926,1335.0,77.0,1316.0,75.0,1412.0,1391.0,제주특별자치도 서귀포시 안덕면 사계리 3439-4
2458,사계리서동,33.23106,126.29331,128.0,2.0,128.0,2.0,130.0,130.0,제주특별자치도 서귀포시 안덕면 사계리 2699
2459,사계리사무소,33.23128,126.29751999999999,3723.0,332.0,3636.0,321.0,4055.0,3957.0,제주특별자치도 서귀포시 안덕면 사계리 3582
2460,사계리사무소,33.231609999999996,126.29803999999999,2240.0,101.0,2213.0,99.0,2341.0,2312.0,제주특별자치도 서귀포시 안덕면 사계리 2843-1
2461,사계리동동,33.23451,126.30771999999999,1763.0,413.0,1695.0,401.0,2176.0,2096.0,제주특별자치도 서귀포시 안덕면 사계리 3578
2462,사계리동동,33.23489,126.30823000000001,65.0,26.0,62.0,26.0,91.0,88.0,제주특별자치도 서귀포시 안덕면 사계리 238
2463,산방산,33.23673,126.31046,103.0,29.0,101.0,29.0,132.0,130.0,제주특별자치도 서귀포시 안덕면 사계리 192-6
2464,산방산,33.23612,126.31248000000001,1076.0,784.0,1017.0,748.0,1860.0,1765.0,제주특별자치도 서귀포시 안덕면 사계리 176-2
2465,산방산,33.23623,126.31245,521.0,280.0,500.0,265.0,801.0,765.0,제주특별자치도 서귀포시 안덕면 사계리 166-4
2466,화순리,33.246320000000004,126.33197,4234.0,289.0,4166.0,281.0,4523.0,4447.0,제주특별자치도 서귀포시 안덕면 화순리 1061-8
2467,화순리,33.24642,126.33197,2490.0,241.0,2429.0,231.0,2731.0,2660.0,제주특별자치도 서귀포시 안덕면 화순리 1061-2
2468,화순환승정류장(안덕농협),33.246520000000004,126.33507,14729.0,389.0,14507.0,366.0,15118.0,14873.0,제주특별자치도 서귀포시 안덕면 화순리 1075-7
2469,화순환승정류장(안덕농협),33.24665,126.33519,6707.0,370.0,6568.0,358.0,7077.0,6926.0,제주특별자치도 서귀포시 안덕면 화순리 1075-5
2470,화순동취락지구,33.24922,126.33932,160.0,66.0,157.0,62.0,226.0,219.0,제주특별자치도 서귀포시 안덕면 화순리 233
2471,화순동취락지구,33.25006,126.34033000000001,580.0,127.0,568.0,125.0,707.0,693.0,제주특별자치도 서귀포시 안덕면 화순리 230-5
2472,덕수리군물왓,33.250640000000004,126.31591999999999,147.0,21.0,147.0,21.0,168.0,168.0,제주특별자치도 서귀포시 안덕면 덕수리 617-2
2473,덕수리군물왓,33.250809999999994,126.31438,365.0,25.0,361.0,25.0,390.0,386.0,제주특별자치도 서귀포시 안덕면 덕수리 663-4
2474,덕수리동동,33.25053,126.30856999999999,704.0,120.0,685.0,115.0,824.0,800.0,제주특별자치도 서귀포시 안덕면 덕수리 2369-5
2475,덕수리동동,33.25072,126.30793999999999,405.0,17.0,403.0,17.0,422.0,420.0,제주특별자치도 서귀포시 안덕면 덕수리 2368-1
2476,덕수초등학교,33.25053,126.30433000000001,2623.0,211.0,2572.0,208.0,2834.0,2780.0,제주특별자치도 서귀포시 안덕면 사계리 753-4
2477,덕수초등학교,33.25069000000001,126.30298,843.0,47.0,831.0,45.0,890.0,876.0,제주특별자치도 서귀포시 안덕면 덕수리 2439-1
2478,대정고등학교,33.23035,126.2619,698.0,54.0,643.0,53.0,752.0,696.0,제주특별자치도 서귀포시 대정읍 상모리 3396-2
2479,대정농공단지,33.257220000000004,126.22922,64.0,14.0,63.0,13.0,78.0,76.0,제주특별자치도 서귀포시 대정읍 일과리 551-17
2480,대정농공단지,33.257459999999995,126.22935,194.0,15.0,193.0,14.0,209.0,207.0,제주특별자치도 서귀포시 대정읍 일과리 산 1-2
2481,동일2리입구,33.260329999999996,126.23371000000002,20.0,0.0,19.0,0.0,20.0,19.0,제주특별자치도 서귀포시 대정읍 동일리 산 4
2482,동일2리입구,33.26041,126.23403,21.0,2.0,19.0,1.0,23.0,20.0,제주특별자치도 서귀포시 대정읍 동일리 산 6
2483,인향동입구,33.272290000000005,126.24571,593.0,5.0,588.0,5.0,598.0,593.0,제주특별자치도 서귀포시 대정읍 무릉리 산 65-6
2484,신평리,33.26467,126.2593,1365.0,8.0,1357.0,8.0,1373.0,1365.0,제주특별자치도 서귀포시 대정읍 신평리 364-4
2485,보성상동,33.2522,126.27336000000001,204.0,1.0,204.0,1.0,205.0,205.0,제주특별자치도 서귀포시 대정읍 보성리 2138
2486,보성상동,33.25246,126.27336000000001,386.0,1.0,381.0,1.0,387.0,382.0,제주특별자치도 서귀포시 대정읍 보성리 1693-3
2487,보성초등학교,33.24994,126.27675,895.0,93.0,870.0,90.0,988.0,960.0,제주특별자치도 서귀포시 대정읍 보성리 2138
2488,보성초등학교,33.2498,126.27713999999999,221.0,14.0,219.0,11.0,235.0,230.0,제주특별자치도 서귀포시 대정읍 인성리 227
2489,서광리,33.28887,126.32491,1954.0,262.0,1908.0,251.0,2216.0,2159.0,제주특별자치도 서귀포시 안덕면 서광리 366-10
2490,서광리,33.289190000000005,126.32465,628.0,51.0,623.0,49.0,679.0,672.0,제주특별자치도 서귀포시 안덕면 서광리 367-3
2491,동광리,33.30637,126.33837,1026.0,21.0,1020.0,17.0,1047.0,1037.0,제주특별자치도 서귀포시 안덕면 동광리 995-2
2492,동광문화마을,33.30592,126.33815,759.0,60.0,754.0,60.0,819.0,814.0,제주특별자치도 서귀포시 안덕면 동광리 1597
2493,동광환승정류장6(모슬포방면),33.30968,126.34025,3535.0,421.0,3481.0,407.0,3956.0,3888.0,제주특별자치도 서귀포시 안덕면 동광리 950-3
2494,동광환승정류장5(서귀방면),33.30958,126.34083000000001,12094.0,3366.0,11858.0,3252.0,15460.0,15110.0,제주특별자치도 서귀포시 안덕면 동광리 807-5
2495,동광환승정류장4(제주방면),33.31044,126.34098999999999,26878.0,5084.0,26147.0,4846.0,31962.0,30993.0,제주특별자치도 서귀포시 안덕면 동광리 824-1
2496,동광환승정류장3(한림방면),33.31048,126.34052,1671.0,91.0,1662.0,90.0,1762.0,1752.0,제주특별자치도 서귀포시 안덕면 동광리 825-3
2497,감산리서동,33.256809999999994,126.34866000000001,964.0,16.0,964.0,16.0,980.0,980.0,제주특별자치도 서귀포시 안덕면 감산리 1516-1
2498,안성리새동네,33.25085,126.28347,5.0,0.0,5.0,0.0,5.0,5.0,제주특별자치도 서귀포시 대정읍 안성리 1454-4
2499,안성리가스충전소,33.251020000000004,126.2837,25.0,7.0,25.0,7.0,32.0,32.0,제주특별자치도 서귀포시 대정읍 안성리 1454-20
2500,추사유배지,33.2491,126.27888,107.0,6.0,104.0,6.0,113.0,110.0,제주특별자치도 서귀포시 대정읍 인성리 208-2
2501,인성리(보성농협앞),33.2482,126.27691999999999,30.0,5.0,30.0,5.0,35.0,35.0,제주특별자치도 서귀포시 대정읍 인성리 728
2502,신평리,33.26512,126.2588,71.0,6.0,70.0,6.0,77.0,76.0,제주특별자치도 서귀포시 대정읍 신평리 367-21
2503,신평리,33.265159999999995,126.25931000000001,1446.0,18.0,1426.0,18.0,1464.0,1444.0,제주특별자치도 서귀포시 대정읍 신평리 367-5
2504,신평리상동,33.268229999999996,126.26222,281.0,0.0,281.0,0.0,281.0,281.0,제주특별자치도 서귀포시 대정읍 신평리 610-6
2505,신평리상동,33.26815,126.26233,220.0,5.0,220.0,5.0,225.0,225.0,제주특별자치도 서귀포시 대정읍 신평리 610-7
2506,구억리,33.27237,126.2789,1838.0,93.0,1785.0,86.0,1931.0,1871.0,제주특별자치도 서귀포시 대정읍 보성리 463-7
2507,구억리삼거리,33.27278,126.2794,533.0,105.0,528.0,104.0,638.0,632.0,제주특별자치도 서귀포시 대정읍 안성리 2030-26
2508,구억리상동,33.2786,126.28355,269.0,13.0,264.0,12.0,282.0,276.0,제주특별자치도 서귀포시 대정읍 구억리 858-7
2509,구억리상동,33.278909999999996,126.2835,173.0,35.0,170.0,33.0,208.0,203.0,제주특별자치도 서귀포시 대정읍 구억리 1055
2510,평화의마을,33.27967,126.29265,704.0,0.0,699.0,0.0,704.0,699.0,제주특별자치도 서귀포시 대정읍 구억리 306-5
2511,평화의마을,33.27955,126.29337,363.0,2.0,361.0,2.0,365.0,363.0,제주특별자치도 서귀포시 대정읍 구억리 305-2
2512,서광서보건진료소,33.28335,126.29848,389.0,22.0,387.0,22.0,411.0,409.0,제주특별자치도 서귀포시 안덕면 서광리 2055-11
2513,서광서보건진료소,33.2836,126.29855,212.0,13.0,212.0,12.0,225.0,224.0,제주특별자치도 서귀포시 안덕면 서광리 2055-10
2514,서광서리,33.28607,126.30263000000001,2261.0,122.0,2225.0,121.0,2383.0,2346.0,제주특별자치도 서귀포시 안덕면 서광리 2471
2515,서광서리,33.28618,126.30273000000001,1065.0,45.0,1046.0,44.0,1110.0,1090.0,제주특별자치도 서귀포시 안덕면 서광리 1906-8
2516,서광서리사수동,33.28797,126.30676000000001,125.0,29.0,125.0,29.0,154.0,154.0,제주특별자치도 서귀포시 안덕면 서광리 1788-1
2517,서광서리사수동,33.28797,126.30703000000001,193.0,110.0,189.0,108.0,303.0,297.0,제주특별자치도 서귀포시 안덕면 서광리 1789-6
2518,서광동리마을,33.28682,126.32885,431.0,98.0,426.0,94.0,529.0,520.0,제주특별자치도 서귀포시 안덕면 서광리 274-24
2519,서광동리마을,33.28693,126.32873000000001,374.0,52.0,368.0,50.0,426.0,418.0,제주특별자치도 서귀포시 안덕면 서광리 283-3
2520,서광동리소랑못,33.285959999999996,126.33143000000001,432.0,4.0,430.0,4.0,436.0,434.0,제주특별자치도 서귀포시 안덕면 서광리 75-8
2521,서광동리소랑못,33.285920000000004,126.33171999999999,256.0,7.0,253.0,6.0,263.0,259.0,제주특별자치도 서귀포시 안덕면 서광리 80-5
2522,남원읍사무소,33.27957,126.72102,12100.0,397.0,11939.0,380.0,12497.0,12319.0,제주특별자치도 서귀포시 남원읍 남원리 97-5
2523,남원읍사무소,33.2794,126.71975,11144.0,171.0,10967.0,166.0,11315.0,11133.0,제주특별자치도 서귀포시 남원읍 남원리 100-3
2524,동부보건소,33.275259999999996,126.70338000000001,2103.0,257.0,2042.0,226.0,2360.0,2268.0,제주특별자치도 서귀포시 남원읍 남원리 2490-116
2525,씨사이드홈,33.28035,126.7232,1021.0,20.0,1012.0,19.0,1041.0,1031.0,제주특별자치도 서귀포시 남원읍 남원리 2490-116
2526,씨사이드홈,33.28052,126.72421000000001,703.0,28.0,697.0,23.0,731.0,720.0,제주특별자치도 서귀포시 남원읍 남원리 70-1
2527,진은동,33.28242,126.72973,1090.0,27.0,1085.0,27.0,1117.0,1112.0,제주특별자치도 서귀포시 남원읍 태흥리 1771-3
2529,서소동,33.28365,126.73523,2273.0,21.0,2264.0,17.0,2294.0,2281.0,제주특별자치도 서귀포시 남원읍 태흥리 2008
2530,서소동,33.28366,126.73605,377.0,23.0,377.0,23.0,400.0,400.0,제주특별자치도 서귀포시 남원읍 태흥리 1204-4
2531,무도동,33.28479,126.74089,2683.0,60.0,2656.0,58.0,2743.0,2714.0,제주특별자치도 서귀포시 남원읍 태흥리 979-2
2532,무도동,33.28496,126.74192,625.0,41.0,619.0,41.0,666.0,660.0,제주특별자치도 서귀포시 남원읍 태흥리 2003
2533,태흥초등학교,33.28635,126.74501000000001,3346.0,62.0,3296.0,61.0,3408.0,3357.0,제주특별자치도 서귀포시 남원읍 태흥리 539-3
2534,폭낭사거리,33.28663,126.74597,810.0,48.0,803.0,48.0,858.0,851.0,제주특별자치도 서귀포시 남원읍 태흥리 527-3
2535,어촌계입구,33.2878,126.74771000000001,2077.0,108.0,2066.0,96.0,2185.0,2162.0,제주특별자치도 서귀포시 남원읍 태흥리 616-2
2536,어촌계입구,33.28829,126.749,390.0,62.0,372.0,49.0,452.0,421.0,제주특별자치도 서귀포시 남원읍 태흥리 369-1
2537,태흥3리사무소,33.29358,126.75783,2676.0,29.0,2649.0,26.0,2705.0,2675.0,제주특별자치도 서귀포시 남원읍 태흥리 2001
2538,태흥3리사무소,33.29437,126.75918,1052.0,16.0,1039.0,16.0,1068.0,1055.0,제주특별자치도 서귀포시 남원읍 태흥리 120-8
2539,태흥3리,33.29568,126.76083,480.0,9.0,470.0,9.0,489.0,479.0,제주특별자치도 서귀포시 남원읍 태흥리 20-13
2540,신흥리취락구조,33.298590000000004,126.76491000000001,435.0,7.0,432.0,7.0,442.0,439.0,제주특별자치도 서귀포시 남원읍 신흥리 134-10
2541,신흥교차로,33.300259999999994,126.76677,6.0,1.0,6.0,1.0,7.0,7.0,제주특별자치도 서귀포시 남원읍 신흥리 138-5
2542,신흥교차로,33.30072,126.76698999999999,2670.0,56.0,2648.0,56.0,2726.0,2704.0,제주특별자치도 서귀포시 남원읍 신흥리 167-19
2543,수농원,33.30299,126.76973999999998,489.0,28.0,487.0,27.0,517.0,514.0,제주특별자치도 서귀포시 남원읍 신흥리 196-8
2544,수농원,33.30323,126.77051000000002,1404.0,103.0,1389.0,99.0,1507.0,1488.0,제주특별자치도 서귀포시 남원읍 신흥리 115-3
2545,송천교,33.3075,126.77767,459.0,23.0,447.0,23.0,482.0,470.0,제주특별자치도 서귀포시 표선면 토산리 2057
2546,송천교,33.30733,126.77843,655.0,20.0,651.0,20.0,675.0,671.0,제주특별자치도 서귀포시 표선면 토산리 454-4
2547,산여리통입구,33.30731,126.78143999999999,1851.0,58.0,1825.0,55.0,1909.0,1880.0,제주특별자치도 서귀포시 표선면 토산리 2057
2548,산여리통입구,33.307520000000004,126.78143,1334.0,40.0,1278.0,39.0,1374.0,1317.0,제주특별자치도 서귀포시 표선면 토산리 436-10
2549,토산관광지구입구,33.30737,126.78657,262.0,19.0,253.0,17.0,281.0,270.0,제주특별자치도 서귀포시 표선면 토산리 71-3
2550,토산관광지구입구,33.30713,126.78666000000001,116.0,7.0,113.0,7.0,123.0,120.0,제주특별자치도 서귀포시 표선면 토산리 69-2
2551,샤인빌리조트입구,33.30672,126.79413999999998,1557.0,353.0,1499.0,319.0,1910.0,1818.0,제주특별자치도 서귀포시 표선면 세화리 1567-3
2552,샤인빌리조트입구,33.306940000000004,126.79386000000001,1398.0,177.0,1371.0,162.0,1575.0,1533.0,제주특별자치도 서귀포시 표선면 세화리 1579-11
2553,가마초등학교,33.3067,126.79961999999999,788.0,37.0,780.0,36.0,825.0,816.0,제주특별자치도 서귀포시 표선면 세화리 1522-4
2554,가마초등학교,33.30655,126.80033,1389.0,44.0,1353.0,43.0,1433.0,1396.0,제주특별자치도 서귀포시 표선면 세화리 1540-4
2555,세화2리사무소,33.30685,126.8039,527.0,25.0,514.0,24.0,552.0,538.0,제주특별자치도 서귀포시 표선면 세화리 256-4
2556,세화2리사무소,33.30682,126.80492,1725.0,51.0,1712.0,48.0,1776.0,1760.0,제주특별자치도 서귀포시 표선면 세화리 250-23
2557,가흥동,33.30712,126.80675,387.0,27.0,381.0,25.0,414.0,406.0,제주특별자치도 서귀포시 표선면 세화리 2489-7
2558,가흥동,33.30758,126.80851000000001,894.0,20.0,880.0,20.0,914.0,900.0,제주특별자치도 서귀포시 표선면 세화리 133-4
2559,한지동,33.309059999999995,126.81153,458.0,53.0,447.0,53.0,511.0,500.0,제주특별자치도 서귀포시 표선면 표선리 2905-6
2560,한지동,33.30918,126.81223,654.0,46.0,639.0,46.0,700.0,685.0,제주특별자치도 서귀포시 표선면 표선리 2913-7
2561,동원산업,33.31227,126.82212,122.0,9.0,120.0,9.0,131.0,129.0,제주특별자치도 서귀포시 표선면 표선리 2302-2
2562,동원산업,33.31221,126.8225,208.0,6.0,206.0,6.0,214.0,212.0,제주특별자치도 서귀포시 표선면 표선리 2305-2
2563,그린카센터,33.31687,126.82866000000001,158.0,28.0,157.0,26.0,186.0,183.0,제주특별자치도 서귀포시 표선면 표선리 1466-3
2564,표선오일시장,33.321,126.8303,1419.0,30.0,1399.0,28.0,1449.0,1427.0,제주특별자치도 서귀포시 표선면 표선리 2954
2565,표선오일시장,33.32183,126.83083,666.0,28.0,654.0,28.0,694.0,682.0,제주특별자치도 서귀포시 표선면 표선리 1018-6
2566,표선파출소,33.32328,126.83152,1176.0,49.0,1165.0,47.0,1225.0,1212.0,제주특별자치도 서귀포시 표선면 표선리 779-6
2567,성산포수협표선지점,33.32405,126.83173000000001,11095.0,322.0,10920.0,302.0,11417.0,11222.0,제주특별자치도 서귀포시 표선면 표선리 663-1
2568,막상올레,33.32582,126.83391999999999,8913.0,70.0,8751.0,65.0,8983.0,8816.0,제주특별자치도 서귀포시 표선면 표선리 2954
2569,표선리사거리,33.3257,126.8335,874.0,174.0,864.0,169.0,1048.0,1033.0,제주특별자치도 서귀포시 표선면 표선리 634
2571,하천리취락구조,33.3376,126.84278,172.0,31.0,168.0,30.0,203.0,198.0,제주특별자치도 서귀포시 표선면 하천리 292-7
2572,하천하동,33.339729999999996,126.84421999999999,2379.0,50.0,2359.0,46.0,2429.0,2405.0,제주특별자치도 서귀포시 표선면 하천리 275-1
2573,하천하동,33.34033,126.84488999999999,456.0,58.0,451.0,57.0,514.0,508.0,제주특별자치도 서귀포시 표선면 하천리 295-5
2574,신천리,33.344409999999996,126.84885,2749.0,21.0,2727.0,21.0,2770.0,2748.0,제주특별자치도 서귀포시 성산읍 신천리 892-2
2575,신천리,33.344879999999996,126.84978000000001,974.0,36.0,967.0,33.0,1010.0,1000.0,제주특별자치도 서귀포시 성산읍 신천리 482
2576,신천리취락구조,33.34805,126.85363000000001,230.0,8.0,227.0,8.0,238.0,235.0,제주특별자치도 서귀포시 성산읍 신천리 562-2
2577,신천리취락구조,33.34848,126.85395,816.0,90.0,802.0,85.0,906.0,887.0,제주특별자치도 서귀포시 성산읍 신천리 595-2
2578,고망난돌입구,33.35282,126.85875,5.0,0.0,5.0,0.0,5.0,5.0,제주특별자치도 서귀포시 성산읍 신천리 85-5
2579,고망난돌입구,33.35309,126.85868,15.0,0.0,15.0,0.0,15.0,15.0,제주특별자치도 서귀포시 성산읍 신천리 97-3
2580,신풍리하동,33.36257,126.86511000000002,535.0,112.0,516.0,110.0,647.0,626.0,제주특별자치도 서귀포시 성산읍 신풍리 75-2
2581,신풍리하동,33.363929999999996,126.8653,477.0,45.0,473.0,39.0,522.0,512.0,제주특별자치도 서귀포시 성산읍 신풍리 1728
2582,삼달교차로,33.36868,126.86825,1314.0,84.0,1289.0,76.0,1398.0,1365.0,제주특별자치도 서귀포시 성산읍 삼달리 20-2
2583,삼달교차로,33.36933,126.86903000000001,923.0,113.0,908.0,107.0,1036.0,1015.0,제주특별자치도 서귀포시 성산읍 삼달리 2262
2584,희진주유소,33.37661,126.87364,536.0,61.0,504.0,61.0,597.0,565.0,제주특별자치도 서귀포시 성산읍 신산리 1155-2
2585,희진주유소,33.37757,126.87404,833.0,67.0,818.0,65.0,900.0,883.0,제주특별자치도 서귀포시 성산읍 신산리 1085-4
